cruise,lon,lat
EN675,-68.5712,39.0639
EN675,-68.5597,39.0337
EN675,-68.5482,39.0053
EN675,-68.5337,38.977
EN675,-68.5192,38.9479
EN675,-68.5044,38.918
EN675,-68.4894,38.8881
EN675,-68.4725,38.8589
EN675,-68.4567,38.8294
EN675,-68.4391,38.8002
EN675,-68.422,38.7714
EN675,-68.4042,38.7426
EN675,-68.3865,38.7134
EN675,-68.3691,38.6853
EN675,-68.3552,38.6564
EN675,-68.3555,38.6327
EN675,-68.3549,38.6079
EN675,-68.3519,38.5835
EN675,-68.349,38.5576
EN675,-68.346,38.5321
EN675,-68.3425,38.5078
EN675,-68.3382,38.4822
EN675,-68.3306,38.4565
EN675,-68.3189,38.4299
EN675,-68.3068,38.4017
EN675,-68.2955,38.3746
EN675,-68.2955,38.3746
EN675,-68.282,38.3475
EN675,-68.2651,38.3228
EN675,-68.2465,38.3025
EN675,-68.2465,38.3025
EN675,-68.2275,38.2825
EN675,-68.2088,38.2624
EN675,-68.1907,38.2424
EN675,-68.176,38.219
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1623,38.1962
EN675,-68.1501,38.1726
EN675,-68.139,38.1487
EN675,-68.1264,38.1244
EN675,-68.1131,38.1012
EN675,-68.1007,38.0773
EN675,-68.0886,38.0537
EN675,-68.0776,38.0308
EN675,-68.0678,38.0089
EN675,-68.0497,37.9656
EN675,-68.0417,37.9435
EN675,-68.0417,37.9435
EN675,-68.0347,37.9212
EN675,-68.0347,37.9212
EN675,-68.0259,37.8984
EN675,-68.0173,37.8756
EN675,-68.0116,37.8536
EN675,-68.0076,37.8329
EN675,-68.0061,37.8137
EN675,-68.0061,37.8137
EN675,-68.0061,37.8137
EN675,-68.0055,37.795
EN675,-68.0064,37.7756
EN675,-68.0071,37.7586
EN675,-68.0078,37.7412
EN675,-68.0075,37.7231
EN675,-68.0084,37.7062
EN675,-68.0095,37.6903
EN675,-68.0109,37.6746
EN675,-68.0127,37.6592
EN675,-68.0141,37.6442
EN675,-68.0145,37.63
EN675,-68.0156,37.6149
EN675,-68.0174,37.5997
EN675,-68.0194,37.5843
EN675,-68.0224,37.5685
EN675,-68.0254,37.5524
EN675,-68.0289,37.5358
EN675,-68.031,37.5195
EN675,-68.0323,37.5023
EN675,-68.0321,37.4855
EN675,-68.0349,37.4689
EN675,-68.0381,37.4553
EN675,-68.0435,37.4416
EN675,-68.0476,37.4282
EN675,-68.0531,37.4143
EN675,-68.0531,37.4143
EN675,-68.0584,37.4012
EN675,-68.0636,37.3882
EN675,-68.0694,37.374
EN675,-68.0744,37.3603
EN675,-68.0799,37.346
EN675,-68.0846,37.3318
EN675,-68.0889,37.3175
EN675,-68.094,37.303
EN675,-68.0989,37.2879
EN675,-68.1035,37.2735
EN675,-68.1088,37.2583
EN675,-68.1129,37.2431
EN675,-68.1168,37.2258
EN675,-68.1218,37.2068
EN675,-68.1264,37.1894
EN675,-68.1318,37.1719
EN675,-68.1381,37.1584
EN675,-68.146,37.1452
EN675,-68.1533,37.133
EN675,-68.1611,37.1215
EN675,-68.1681,37.1096
EN675,-68.172,37.0967
EN675,-68.1749,37.0839
EN675,-68.1801,37.0685
EN675,-68.1869,37.0513
EN675,-68.1935,37.0324
EN675,-68.1996,37.0121
EN675,-68.2041,36.9902
EN675,-68.2097,36.9681
EN675,-68.2163,36.9455
EN675,-68.2233,36.9231
EN675,-68.2313,36.9005
EN675,-68.2396,36.8783
EN675,-68.2486,36.8552
EN675,-68.2583,36.8329
EN675,-68.2725,36.8178
EN675,-68.2725,36.8178
EN675,-68.2859,36.8131
EN675,-68.2949,36.8145
EN675,-68.3049,36.8154
EN675,-68.3167,36.8174
EN675,-68.329,36.8182
EN675,-68.3428,36.8194
EN675,-68.3579,36.8209
EN675,-68.3704,36.8197
EN675,-68.3819,36.8186
EN675,-68.3949,36.8209
EN675,-68.4096,36.8244
EN675,-68.4096,36.8244
EN675,-68.4241,36.8294
EN675,-68.4384,36.8356
EN675,-68.451,36.8422
EN675,-68.4626,36.8475
EN675,-68.475,36.8542
EN675,-68.4862,36.8614
EN675,-68.4967,36.8692
EN675,-68.5057,36.876
EN675,-68.5159,36.8845
EN675,-68.5232,36.8922
EN675,-68.5318,36.9005
EN675,-68.539,36.9094
EN675,-68.5458,36.9184
EN675,-68.5521,36.9284
EN675,-68.5569,36.9373
EN675,-68.5614,36.9461
EN675,-68.5551,36.9435
EN675,-68.5266,36.9098
EN675,-68.4985,36.8758
EN675,-68.4731,36.8424
EN675,-68.4499,36.8086
EN675,-68.4275,36.775
EN675,-68.4064,36.7418
EN675,-68.3865,36.709
EN675,-68.3672,36.6767
EN675,-68.3472,36.6437
EN675,-68.3254,36.6091
EN675,-68.3032,36.5747
EN675,-68.2812,36.5401
EN675,-68.2612,36.5062
EN675,-68.2405,36.4722
EN675,-68.2166,36.4396
EN675,-68.1898,36.4096
EN675,-68.163,36.3798
EN675,-68.1367,36.3509
EN675,-68.1117,36.3207
EN675,-68.0878,36.2886
EN675,-68.0627,36.256
EN675,-68.0375,36.2239
EN675,-68.0115,36.191
EN675,-67.9844,36.1585
EN675,-67.9581,36.1271
EN675,-67.9323,36.0948
EN675,-67.906,36.0612
EN675,-67.8786,36.0274
EN675,-67.8499,35.9931
EN675,-67.8181,35.9595
EN675,-67.7831,35.9276
EN675,-67.7468,35.8968
EN675,-67.7124,35.8654
EN675,-67.6803,35.8337
EN675,-67.6492,35.8008
EN675,-67.619,35.7687
EN675,-67.5859,35.7375
EN675,-67.5505,35.7068
EN675,-67.5156,35.6754
EN675,-67.4813,35.6424
EN675,-67.4489,35.6082
EN675,-67.4168,35.5734
EN675,-67.3849,35.5385
EN675,-67.355,35.5034
EN675,-67.324,35.4687
EN675,-67.2908,35.4342
EN675,-67.2576,35.3983
EN675,-67.2246,35.3623
EN675,-67.1919,35.3267
EN675,-67.1592,35.292
EN675,-67.1247,35.2573
EN675,-67.0899,35.2223
EN675,-67.0551,35.1883
EN675,-67.0207,35.1539
EN675,-66.9866,35.12
EN675,-66.9523,35.0853
EN675,-66.9171,35.0501
EN675,-66.8809,35.0151
EN675,-66.8452,34.9805
EN675,-66.8092,34.9462
EN675,-66.772,34.9119
EN675,-66.7355,34.8775
EN675,-66.6999,34.8433
EN675,-66.6649,34.8089
EN675,-66.63,34.7738
EN675,-66.5953,34.7378
EN675,-66.5602,34.7011
EN675,-66.5246,34.664
EN675,-66.4901,34.6274
EN675,-66.4565,34.5906
EN675,-66.4231,34.5537
EN675,-66.3899,34.5176
EN675,-66.3566,34.4815
EN675,-66.3236,34.4457
EN675,-66.2901,34.4099
EN675,-66.2574,34.3737
EN675,-66.2235,34.339
EN675,-66.1891,34.3043
EN675,-66.1534,34.2704
EN675,-66.1181,34.236
EN675,-66.0832,34.2014
EN675,-66.0485,34.1681
EN675,-66.0119,34.1352
EN675,-65.9751,34.1008
EN675,-65.9399,34.0665
EN675,-65.9066,34.0327
EN675,-65.875,33.998
EN675,-65.8426,33.9655
EN675,-65.8111,33.9312
EN675,-65.7787,33.8972
EN675,-65.7458,33.8629
EN675,-65.7127,33.8288
EN675,-65.6806,33.7945
EN675,-65.6484,33.7609
EN675,-65.616,33.7272
EN675,-65.5833,33.6933
EN675,-65.5509,33.6591
EN675,-65.5183,33.6251
EN675,-65.4842,33.592
EN675,-65.4499,33.5593
EN675,-65.4146,33.5279
EN675,-65.3799,33.4962
EN675,-65.3466,33.464
EN675,-65.3152,33.431
EN675,-65.284,33.3991
EN675,-65.2524,33.3663
EN675,-65.2192,33.3331
EN675,-65.1863,33.3008
EN675,-65.153,33.2696
EN675,-65.1219,33.2394
EN675,-65.0911,33.2084
EN675,-65.0607,33.1774
EN675,-65.0303,33.1466
EN675,-64.9992,33.1153
EN675,-64.9675,33.0835
EN675,-64.936,33.0519
EN675,-64.905,33.0196
EN675,-64.8741,32.9867
EN675,-64.8414,32.9534
EN675,-64.8087,32.9196
EN675,-64.7767,32.8858
EN675,-64.7459,32.852
EN675,-64.7146,32.8188
EN675,-64.683,32.7856
EN675,-64.6504,32.7516
EN675,-64.6201,32.7157
EN675,-64.5893,32.6807
EN675,-64.559,32.6456
EN675,-64.5302,32.6089
EN675,-64.5003,32.5732
EN675,-64.467,32.5417
EN675,-64.4375,32.508
EN675,-64.4526,32.4876
EN675,-64.4764,32.4732
EN675,-64.4992,32.4583
EN675,-64.5218,32.4432
EN675,-64.5442,32.4275
EN675,-64.5677,32.412
EN675,-64.5856,32.4022
EN675,-64.5997,32.393
EN675,-64.6281,32.3828
EN675,-64.6681,32.3778
EN675,-64.6809,32.3784
EN676,-64.6811,32.3774
EN676,-64.65,32.3801
EN676,-64.6085,32.3867
EN676,-64.5792,32.4056
EN676,-64.5386,32.43
EN676,-64.4989,32.4562
EN676,-64.459,32.4828
EN676,-64.439,32.5129
EN676,-64.4666,32.5484
EN676,-64.4938,32.584
EN676,-64.5217,32.6203
EN676,-64.5506,32.6556
EN676,-64.5802,32.6909
EN676,-64.6094,32.726
EN676,-64.6377,32.7617
EN676,-64.6648,32.7985
EN676,-64.691,32.8354
EN676,-64.7172,32.8732
EN676,-64.7432,32.9113
EN676,-64.7687,32.9496
EN676,-64.7935,32.9879
EN676,-64.8182,33.0262
EN676,-64.8452,33.0637
EN676,-64.8738,33.1006
EN676,-64.9024,33.1372
EN676,-64.9328,33.173
EN676,-64.9637,33.2097
EN676,-64.9931,33.2469
EN676,-65.0224,33.2842
EN676,-65.0521,33.3211
EN676,-65.0815,33.358
EN676,-65.1113,33.3941
EN676,-65.1412,33.4297
EN676,-65.1714,33.466
EN676,-65.2009,33.5021
EN676,-65.2305,33.5379
EN676,-65.2606,33.5743
EN676,-65.2907,33.6108
EN676,-65.321,33.6471
EN676,-65.3512,33.6839
EN676,-65.3816,33.7207
EN676,-65.4116,33.7569
EN676,-65.4411,33.7933
EN676,-65.4705,33.8302
EN676,-65.5001,33.8662
EN676,-65.5295,33.9031
EN676,-65.5597,33.9398
EN676,-65.5892,33.9762
EN676,-65.6197,34.0123
EN676,-65.6486,34.0484
EN676,-65.6765,34.0854
EN676,-65.7052,34.1221
EN676,-65.7339,34.1584
EN676,-65.7631,34.1941
EN676,-65.7931,34.2291
EN676,-65.8233,34.2654
EN676,-65.8537,34.3025
EN676,-65.8842,34.339
EN676,-65.9139,34.3753
EN676,-65.9428,34.4121
EN676,-65.9725,34.4493
EN676,-66.0023,34.4866
EN676,-66.0319,34.5242
EN676,-66.0621,34.5603
EN676,-66.0914,34.5968
EN676,-66.1202,34.634
EN676,-66.1478,34.6717
EN676,-66.1745,34.71
EN676,-66.2007,34.7486
EN676,-66.226,34.7878
EN676,-66.2522,34.8275
EN676,-66.2783,34.868
EN676,-66.3077,34.9075
EN676,-66.3364,34.9469
EN676,-66.3631,34.986
EN676,-66.3904,35.0262
EN676,-66.4185,35.0659
EN676,-66.4467,35.106
EN676,-66.4752,35.1454
EN676,-66.5047,35.1846
EN676,-66.5338,35.224
EN676,-66.5631,35.2647
EN676,-66.5965,35.3087
EN676,-66.6283,35.3535
EN676,-66.6614,35.3983
EN676,-66.6959,35.4417
EN676,-66.7316,35.4847
EN676,-66.7666,35.5282
EN676,-66.8013,35.5716
EN676,-66.8361,35.6159
EN676,-66.8698,35.6615
EN676,-66.903,35.7076
EN676,-66.9342,35.7533
EN676,-66.9655,35.7987
EN676,-66.9982,35.8441
EN676,-67.0307,35.889
EN676,-67.0623,35.9335
EN676,-67.0953,35.9773
EN676,-67.1299,36.0203
EN676,-67.1645,36.0628
EN676,-67.1976,36.1071
EN676,-67.2312,36.1516
EN676,-67.2652,36.1961
EN676,-67.3008,36.2407
EN676,-67.3351,36.2863
EN676,-67.3683,36.3319
EN676,-67.403,36.3775
EN676,-67.4377,36.4225
EN676,-67.472,36.4683
EN676,-67.5073,36.514
EN676,-67.5421,36.5589
EN676,-67.577,36.6035
EN676,-67.6152,36.6471
EN676,-67.6503,36.6917
EN676,-67.685,36.7361
EN676,-67.7191,36.7814
EN676,-67.7532,36.8277
EN676,-67.7879,36.8747
EN676,-67.8215,36.9209
EN676,-67.8532,36.9667
EN676,-67.8836,37.0117
EN676,-67.9161,37.055
EN676,-67.9506,37.0981
EN676,-67.9848,37.143
EN676,-68.0179,37.1884
EN676,-68.051,37.2346
EN676,-68.087,37.281
EN676,-68.1233,37.3264
EN676,-68.1584,37.3716
EN676,-68.1932,37.417
EN676,-68.227,37.4631
EN676,-68.2599,37.5103
EN676,-68.2923,37.5579
EN676,-68.3246,37.605
EN676,-68.359,37.647
EN676,-68.3911,37.6899
EN676,-68.422,37.7344
EN676,-68.452,37.7812
EN676,-68.4808,37.8298
EN676,-68.5087,37.8799
EN676,-68.5355,37.9318
EN676,-68.5626,37.9843
EN676,-68.5852,38.0392
EN676,-68.5972,38.1004
EN676,-68.6066,38.1624
EN676,-68.6173,38.2259
EN676,-68.6329,38.2883
EN676,-68.6564,38.3476
EN676,-68.681,38.4056
EN676,-68.7121,38.4572
EN676,-68.7455,38.5074
EN676,-68.7791,38.5566
EN676,-68.8136,38.6038
EN676,-68.85,38.6493
EN676,-68.8889,38.692
EN676,-68.9281,38.7346
EN676,-68.9677,38.777
EN676,-69.007,38.8198
EN676,-69.0484,38.8624
EN676,-69.0893,38.9054
EN676,-69.1297,38.9492
EN676,-69.1704,38.993
EN676,-69.2113,39.037
EN676,-69.2521,39.0818
EN676,-69.2929,39.1257
EN676,-69.3326,39.1691
EN676,-69.371,39.2125
EN676,-69.4089,39.2561
EN676,-69.4472,39.2992
EN676,-69.4876,39.3425
EN676,-69.5276,39.3855
EN676,-69.567,39.4281
EN676,-69.6061,39.4713
EN676,-69.6446,39.5153
EN676,-69.684,39.5592
EN676,-69.7224,39.6012
EN676,-69.7611,39.6429
EN676,-69.7999,39.6849
EN676,-69.8386,39.7268
EN676,-69.8771,39.7688
EN676,-69.9165,39.8101
EN676,-69.9566,39.8511
EN676,-69.9957,39.8925
EN676,-70.0368,39.9333
EN676,-70.0763,39.9745
EN676,-70.1153,40.0163
EN676,-70.154,40.0591
EN676,-70.1921,40.103
EN676,-70.2305,40.1471
EN676,-70.2696,40.191
EN676,-70.309,40.2344
EN676,-70.3481,40.278
EN676,-70.3861,40.322
EN676,-70.4256,40.3655
EN676,-70.4648,40.409
EN676,-70.5027,40.4527
EN676,-70.5407,40.4964
EN676,-70.5792,40.5398
EN676,-70.6198,40.5819
EN676,-70.6597,40.6242
EN676,-70.7003,40.6666
EN676,-70.7407,40.7083
EN676,-70.7814,40.7501
EN676,-70.8213,40.7922
EN676,-70.852,40.8261
EN676,-70.8658,40.8418
EN676,-70.8786,40.8474
EN676,-70.9066,40.8789
EN676,-70.9348,40.9101
EN676,-70.963,40.9413
EN676,-70.9909,40.9726
EN676,-71.019,41.0042
EN676,-71.0472,41.0358
EN676,-71.0758,41.0673
EN676,-71.1045,41.0987
EN676,-71.133,41.1302
EN676,-71.1609,41.1614
EN676,-71.1889,41.1924
EN676,-71.2179,41.2235
EN676,-71.2498,41.2566
EN676,-71.2899,41.2984
EN676,-71.3294,41.3408
EN676,-71.3678,41.3839
EN676,-71.4077,41.426
EN676,-71.409,41.4732
EN676,-71.4134,41.497
EN676,-71.4156,41.5004
EN676,-71.4128,41.4987
EN676,-71.4129,41.4927
EN676,-71.4133,41.4982
EN676,-71.4145,41.4956
EN676,-71.4131,41.4916
EN676,-71.4138,41.4931
EN676,-71.4047,41.5136
EN676,-71.3949,41.5454
EN676,-71.3923,41.5785
EN676,-71.4109,41.5864
EN677,-71.405,41.5852
EN677,-71.3918,41.5702
EN677,-71.3947,41.5463
EN677,-71.4018,41.5179
EN677,-71.4081,41.481
EN677,-71.4112,41.4413
EN677,-71.4175,41.4012
EN677,-71.4223,41.3589
EN677,-71.4211,41.3165
EN677,-71.4215,41.2739
EN677,-71.422,41.2317
EN677,-71.4216,41.1902
EN677,-71.4213,41.1527
EN677,-71.4211,41.1154
EN677,-71.4079,41.0804
EN677,-71.389,41.0468
EN677,-71.3703,41.0134
EN677,-71.3504,40.9802
EN677,-71.3303,40.9471
EN677,-71.3103,40.914
EN677,-71.29,40.8808
EN677,-71.2689,40.8476
EN677,-71.2476,40.8139
EN677,-71.2265,40.78
EN677,-71.2059,40.7453
EN677,-71.1849,40.7109
EN677,-71.1638,40.6756
EN677,-71.1424,40.6401
EN677,-71.1209,40.6046
EN677,-71.1056,40.567
EN677,-71.0901,40.5287
EN677,-71.0708,40.4912
EN677,-71.0521,40.4538
EN677,-71.0294,40.4178
EN677,-71.0067,40.3818
EN677,-70.9838,40.3458
EN677,-70.9614,40.3094
EN677,-70.9406,40.2733
EN677,-70.921,40.2366
EN677,-70.9009,40.2
EN677,-70.8812,40.1626
EN677,-70.8622,40.1255
EN677,-70.8409,40.09
EN677,-70.8188,40.0547
EN677,-70.8188,40.0547
EN677,-70.8188,40.0547
EN677,-70.7929,40.0204
EN677,-70.7666,39.986
EN677,-70.743,39.9499
EN677,-70.7219,39.9139
EN677,-70.7019,39.8775
EN677,-70.6808,39.8405
EN677,-70.6593,39.8035
EN677,-70.6377,39.7668
EN677,-70.6167,39.7289
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
EN677,-70.5943,39.6908
