cruise,lon,lat
EN587,-78.4202,31.8557
EN587,-78.3683,31.8889
EN587,-78.3169,31.9226
EN587,-78.2652,31.9563
EN587,-78.2127,31.9913
EN587,-78.1599,32.0264
EN587,-78.1075,32.0624
EN587,-78.0547,32.0983
EN587,-78.0006,32.1344
EN587,-77.9456,32.1708
EN587,-77.89,32.2071
EN587,-77.89,32.2071
EN587,-77.8344,32.2441
EN587,-77.7795,32.2811
EN587,-77.729,32.3222
EN587,-77.6773,32.3653
EN587,-77.6772,32.3653
EN587,-77.622,32.4092
EN587,-77.566,32.4553
EN587,-77.5108,32.5033
EN587,-77.4569,32.5524
EN587,-77.4045,32.6023
EN587,-77.4045,32.6024
EN587,-77.3525,32.6529
EN587,-77.2957,32.6971
EN587,-77.2393,32.7414
EN587,-77.1827,32.7862
EN587,-77.126,32.8296
EN587,-77.126,32.8296
EN587,-77.0685,32.8694
EN587,-77.0099,32.9087
EN587,-76.9523,32.9496
EN587,-76.8938,32.9893
EN587,-76.8346,33.0281
EN587,-76.8346,33.0281
EN587,-76.7753,33.0676
EN587,-76.7164,33.108
EN587,-76.6569,33.1482
EN587,-76.5967,33.1881
EN587,-76.5391,33.2303
EN587,-76.539,33.2304
EN587,-76.4904,33.2792
EN587,-76.4428,33.3293
EN587,-76.3945,33.3806
EN587,-76.3454,33.4325
EN587,-76.2962,33.4841
EN587,-76.2459,33.5371
EN587,-76.194,33.5913
EN587,-76.1427,33.6464
EN587,-76.0906,33.7015
EN587,-76.0906,33.7016
EN587,-76.0396,33.7578
EN587,-75.9895,33.8154
EN587,-75.9407,33.8733
EN587,-75.8902,33.9299
EN587,-75.8389,33.9867
EN587,-75.7879,34.0441
EN587,-75.7373,34.0997
EN587,-75.6876,34.1531
EN587,-75.6319,34.1981
EN587,-75.5818,34.2465
EN587,-75.5338,34.2958
EN587,-75.485,34.342
EN587,-75.4356,34.3874
EN587,-75.3872,34.4321
EN587,-75.3424,34.4797
EN587,-75.3423,34.4798
EN587,-75.297,34.5268
EN587,-75.2528,34.5751
EN587,-75.2078,34.6229
EN587,-75.1623,34.6709
EN587,-75.1164,34.7189
EN587,-75.0696,34.7673
EN587,-74.9745,34.8638
EN587,-74.9259,34.9123
EN587,-74.8759,34.961
EN587,-74.8254,35.0093
EN587,-74.7763,35.0592
EN587,-74.7349,35.1133
EN587,-74.6958,35.1691
EN587,-74.6568,35.2256
EN587,-74.6568,35.2256
EN587,-74.6177,35.2835
EN587,-74.6177,35.2835
EN587,-74.5786,35.3422
EN587,-74.5389,35.4013
EN587,-74.4981,35.4613
EN587,-74.4573,35.5216
EN587,-74.4573,35.5216
EN587,-74.4163,35.5819
EN587,-74.3756,35.642
EN587,-74.335,35.7025
EN587,-74.2958,35.7629
EN587,-74.2958,35.7629
EN587,-74.2565,35.8235
EN587,-74.2179,35.8837
EN587,-74.18,35.9434
EN587,-74.1424,36.0028
EN587,-74.104,36.0617
EN587,-74.064,36.1195
EN587,-74.0215,36.1766
EN587,-73.9784,36.2338
EN587,-73.9367,36.292
EN587,-73.8942,36.3495
EN587,-73.8941,36.3496
EN587,-73.851,36.4068
EN587,-73.8075,36.4638
EN587,-73.7636,36.5207
EN587,-73.7193,36.577
EN587,-73.6753,36.6338
EN587,-73.6752,36.6339
EN587,-73.6322,36.6906
EN587,-73.5898,36.7475
EN587,-73.5898,36.7475
EN587,-73.5474,36.8041
EN587,-73.5045,36.8612
EN587,-73.4613,36.9188
EN587,-73.4176,36.9767
EN587,-73.3745,37.035
EN587,-73.3309,37.0922
EN587,-73.2896,37.1465
EN587,-73.2896,37.1465
EN587,-73.2489,37.1983
EN587,-73.2488,37.1984
EN587,-73.2094,37.248
EN587,-73.1697,37.2973
EN587,-73.1312,37.3452
EN587,-73.0935,37.3909
EN587,-73.0934,37.391
EN587,-73.0571,37.4368
EN587,-73.0222,37.4827
EN587,-72.9877,37.5287
EN587,-72.9533,37.5752
EN587,-72.9193,37.6218
EN587,-72.9193,37.6218
EN587,-72.8841,37.6705
EN587,-72.8495,37.7188
EN587,-72.8178,37.7628
EN587,-72.7859,37.8053
EN587,-72.7542,37.8469
EN587,-72.7542,37.8469
EN587,-72.7221,37.8887
EN587,-72.6899,37.9307
EN587,-72.6595,37.9719
EN587,-72.633,38.0109
EN587,-72.6076,38.0484
EN587,-72.5831,38.0859
EN587,-72.5576,38.1244
EN587,-72.5315,38.1621
EN587,-72.5037,38.1997
EN587,-72.4768,38.2369
EN587,-72.45,38.2734
EN587,-72.4225,38.3099
EN587,-72.3966,38.3461
EN587,-72.3723,38.3819
EN587,-72.3488,38.4173
EN587,-72.3488,38.4173
EN587,-72.3263,38.4532
EN587,-72.305,38.4886
EN587,-72.2811,38.5244
EN587,-72.2579,38.5591
EN587,-72.2579,38.5591
EN587,-72.2337,38.5949
EN587,-72.2096,38.6302
EN587,-72.1845,38.6658
EN587,-72.1575,38.7003
EN587,-72.1305,38.7352
EN587,-72.1305,38.7352
EN587,-72.1037,38.7704
EN587,-72.0788,38.8049
EN587,-72.0531,38.8398
EN587,-72.0273,38.8755
EN587,-72.0007,38.9107
EN587,-71.9737,38.9454
EN587,-71.9477,38.9803
EN587,-71.9203,39.0151
EN587,-71.8924,39.05
EN587,-71.8716,39.0863
EN587,-71.8716,39.0863
EN587,-71.8595,39.1259
EN587,-71.8465,39.1663
EN587,-71.8334,39.2067
EN587,-71.8201,39.247
EN587,-71.8201,39.247
EN587,-71.8073,39.2872
EN587,-71.7809,39.368
EN587,-71.7675,39.4086
EN587,-71.7547,39.449
EN587,-71.7416,39.4885
EN587,-71.7295,39.5282
EN587,-71.7185,39.5677
EN587,-71.7076,39.6064
EN587,-71.6968,39.6452
EN587,-71.6968,39.6452
EN587,-71.6871,39.6837
EN587,-71.678,39.7227
EN587,-71.6685,39.7624
EN587,-71.6595,39.8011
EN587,-71.6595,39.8011
EN587,-71.6507,39.8397
EN587,-71.6507,39.8397
EN587,-71.6417,39.8773
EN587,-71.633,39.9146
EN587,-71.624,39.9523
EN587,-71.6149,39.9896
EN587,-71.6069,40.0273
EN587,-71.6006,40.0651
EN587,-71.5947,40.1034
EN587,-71.5828,40.1808
EN587,-71.575,40.2203
EN587,-71.5655,40.2601
EN587,-71.5558,40.3007
EN587,-71.5475,40.3422
EN587,-71.5392,40.384
EN587,-71.5392,40.3841
EN587,-71.5314,40.4264
EN587,-71.5081,40.4618
EN587,-71.4727,40.4912
EN587,-71.4516,40.5267
EN587,-71.4476,40.5693
EN587,-71.4476,40.5693
EN587,-71.4421,40.6119
EN587,-71.4368,40.6548
EN587,-71.4316,40.6976
EN587,-71.4267,40.7407
EN587,-71.4216,40.7837
EN587,-71.4157,40.8269
EN587,-71.4133,40.8698
EN587,-71.4081,40.911
EN587,-71.3942,40.9546
EN587,-71.3942,40.9546
EN587,-71.3795,40.9991
EN587,-71.3795,40.9991
EN587,-71.3664,41.0439
EN587,-71.3557,41.0892
EN587,-71.3516,41.135
EN587,-71.3516,41.181
EN587,-71.3516,41.181
EN587,-71.3525,41.2278
EN587,-71.3578,41.2778
EN587,-71.3585,41.328
EN587,-71.3592,41.378
EN587,-71.3984,41.4191
EN587,-71.3984,41.4191
EN587,-71.4093,41.4679
EN587,-71.4139,41.4985
EN588,-71.4077,41.4814
EN588,-71.4128,41.4375
EN588,-71.4204,41.3928
EN588,-71.4246,41.3463
EN588,-71.4233,41.2998
EN588,-71.4231,41.2529
EN588,-71.4241,41.2063
EN588,-71.4174,41.16
EN588,-71.4101,41.114
EN588,-71.3986,41.0218
EN588,-71.3919,40.9768
EN588,-71.3825,40.9314
EN588,-71.3791,40.8948
EN588,-71.3791,40.8948
EN588,-71.3799,40.892
EN588,-71.3785,40.8954
EN588,-71.3848,40.8922
EN588,-71.4029,40.9108
EN588,-71.4351,40.8855
EN588,-71.4677,40.858
EN588,-71.4677,40.858
EN588,-71.4993,40.8298
EN588,-71.4994,40.8297
EN588,-71.5308,40.8007
EN588,-71.5308,40.8007
EN588,-71.5308,40.8007
EN588,-71.5308,40.8007
EN588,-71.5627,40.7712
EN588,-71.6007,40.7457
EN588,-71.6412,40.7217
EN588,-71.6412,40.7217
EN588,-71.6791,40.6957
EN588,-71.7136,40.6674
EN588,-71.7476,40.6385
EN588,-71.7812,40.6092
EN588,-71.8148,40.5801
EN588,-71.8491,40.5508
EN588,-71.8839,40.5214
EN588,-71.919,40.4921
EN588,-71.9547,40.4631
EN588,-71.9898,40.4347
EN588,-71.9899,40.4347
EN588,-72.0247,40.407
EN588,-72.0589,40.3795
EN588,-72.0935,40.3519
EN588,-72.1286,40.3245
EN588,-72.1642,40.2975
EN588,-72.1642,40.2975
EN588,-72.1992,40.2708
EN588,-72.2343,40.2439
EN588,-72.27,40.217
EN588,-72.3049,40.1904
EN588,-72.3395,40.1642
EN588,-72.3746,40.1385
EN588,-72.4097,40.1133
EN588,-72.4443,40.088
EN588,-72.4789,40.0632
EN588,-72.5129,40.0377
EN588,-72.5129,40.0377
EN588,-72.5472,40.0119
EN588,-72.5809,39.9857
EN588,-72.6143,39.9593
EN588,-72.6478,39.9331
EN588,-72.6478,39.933
EN588,-72.6785,39.9056
EN588,-72.6786,39.9056
EN588,-72.7082,39.8777
EN588,-72.7377,39.85
EN588,-72.7668,39.8224
EN588,-72.7943,39.7939
EN588,-72.7944,39.7939
EN588,-72.8227,39.7659
EN588,-72.8519,39.7377
EN588,-72.8851,39.7121
EN588,-72.9181,39.6862
EN588,-72.9513,39.6603
EN588,-72.9847,39.6339
EN588,-73.0182,39.6073
EN588,-73.0529,39.5818
EN588,-73.0895,39.5542
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1266,39.526
EN588,-73.1638,39.4975
EN588,-73.1991,39.4672
EN588,-73.2349,39.4372
EN588,-73.2472,39.4113
EN588,-73.2422,39.4092
EN588,-73.2308,39.4066
EN588,-73.2406,39.4096
EN588,-73.2507,39.4124
EN588,-73.2507,39.4124
EN588,-73.2507,39.4124
EN588,-73.2507,39.4124
EN588,-73.2592,39.4166
EN588,-73.2592,39.4166
EN588,-73.2344,39.4469
EN588,-73.2498,39.4322
EN588,-73.2622,39.4201
EN588,-73.2656,39.4099
EN588,-73.2655,39.4099
EN588,-73.2528,39.4282
EN588,-73.2626,39.4245
EN588,-73.2626,39.4244
EN588,-73.266,39.4069
EN588,-73.2632,39.4167
EN588,-73.2632,39.4167
EN588,-73.2632,39.4167
EN588,-73.2632,39.4167
EN588,-73.2755,39.4149
EN588,-73.2739,39.422
EN588,-73.2806,39.4215
EN588,-73.2709,39.4203
EN588,-73.2705,39.4215
EN588,-73.2871,39.4293
EN588,-73.276,39.4231
EN588,-73.2529,39.4286
EN588,-73.2568,39.4236
EN588,-73.2568,39.4236
EN588,-73.261,39.4179
EN588,-73.1944,39.4366
EN588,-73.1451,39.4517
EN588,-73.0951,39.4672
EN588,-73.0446,39.4821
EN588,-72.9973,39.4971
EN588,-72.9505,39.5126
EN588,-72.9071,39.5291
EN588,-72.8896,39.5332
EN588,-72.8895,39.5332
EN588,-72.8689,39.5382
EN588,-72.8315,39.5499
EN588,-72.7865,39.5624
EN588,-72.7385,39.5755
EN588,-72.6914,39.5889
EN588,-72.6913,39.589
EN588,-72.6441,39.6025
EN588,-72.5962,39.6151
EN588,-72.549,39.6293
EN588,-72.5026,39.6433
EN588,-72.4552,39.6568
EN588,-72.4105,39.671
EN588,-72.3676,39.6848
EN588,-72.3249,39.6991
EN588,-72.2823,39.7136
EN588,-72.2823,39.7136
EN588,-72.2397,39.7273
EN588,-72.2397,39.7273
EN588,-72.1965,39.7426
EN588,-72.153,39.7587
EN588,-72.1097,39.7744
EN588,-72.0667,39.7897
EN588,-72.0667,39.7897
EN588,-72.0232,39.8043
EN588,-71.9795,39.8187
EN588,-71.9361,39.8337
EN588,-71.8915,39.8462
EN588,-71.8476,39.8591
EN588,-71.8046,39.872
EN588,-71.7607,39.8853
EN588,-71.7163,39.8985
EN588,-71.672,39.9108
EN588,-71.6276,39.9218
EN588,-71.6275,39.9218
EN588,-71.5827,39.933
EN588,-71.5383,39.9452
EN588,-71.4941,39.958
EN588,-71.4497,39.9714
EN588,-71.4054,39.9849
EN588,-71.4053,39.9849
EN588,-71.3618,39.9989
EN588,-71.3162,40.01
EN588,-71.2698,40.0199
EN588,-71.2249,40.0303
EN588,-71.1807,40.0415
EN588,-71.1807,40.0415
EN588,-71.1365,40.0523
EN588,-71.0916,40.0551
EN588,-71.0602,40.0776
EN588,-71.0235,40.0985
EN588,-70.9867,40.1187
EN588,-70.9866,40.1187
EN588,-70.9478,40.1369
EN588,-70.9038,40.148
EN588,-70.8597,40.1595
EN588,-70.8146,40.1709
EN588,-70.8146,40.1709
EN588,-70.8202,40.2006
EN588,-70.8415,40.2359
EN588,-70.862,40.2715
EN588,-70.8775,40.2973
EN588,-70.8876,40.3284
EN588,-70.8876,40.3284
EN588,-70.9082,40.3628
EN588,-70.9332,40.3967
EN588,-70.9566,40.4317
EN588,-70.98,40.466
EN588,-71.0014,40.5007
EN588,-71.0222,40.5357
EN588,-71.0429,40.5707
EN588,-71.0621,40.6054
EN588,-71.0815,40.6403
EN588,-71.1012,40.6754
EN588,-71.1012,40.6754
EN588,-71.1221,40.7109
EN588,-71.1432,40.7471
EN588,-71.1645,40.7836
EN588,-71.1861,40.8195
EN588,-71.2058,40.8558
EN588,-71.2059,40.8559
EN588,-71.2473,40.9289
EN588,-71.2677,40.9659
EN588,-71.2908,41.0025
EN588,-71.3151,41.0391
EN588,-71.3226,41.0762
EN588,-71.3509,41.1123
EN588,-71.3616,41.1234
EN588,-71.3726,41.1346
EN588,-71.3726,41.1346
EN588,-71.3823,41.1454
EN588,-71.4019,41.1538
EN588,-71.4266,41.1605
EN588,-71.4423,41.172
EN588,-71.4498,41.1788
EN588,-71.457,41.1848
EN588,-71.4645,41.1907
EN588,-71.4718,41.1756
EN588,-71.4718,41.1756
EN588,-71.4648,41.1729
EN588,-71.4618,41.1805
EN588,-71.4623,41.1905
EN588,-71.4734,41.1901
EN588,-71.4734,41.1901
EN588,-71.4734,41.1901
EN588,-71.4785,41.2105
EN588,-71.4847,41.2311
EN588,-71.4905,41.2508
EN588,-71.4947,41.2689
EN588,-71.488,41.2786
EN588,-71.5016,41.2838
