cruise,lon,lat
EN659,-80.4199,24.6498
EN659,-80.3825,24.6906
EN659,-80.3466,24.7317
EN659,-80.3108,24.771
EN659,-80.2745,24.8092
EN659,-80.2372,24.8487
EN659,-80.2011,24.8887
EN659,-80.1652,24.9293
EN659,-80.1348,24.9738
EN659,-80.1081,25.0202
EN659,-80.0812,25.0677
EN659,-80.0566,25.117
EN659,-80.0335,25.1671
EN659,-80.0101,25.2171
EN659,-79.9872,25.2673
EN659,-79.9665,25.319
EN659,-79.9453,25.3716
EN659,-79.9251,25.425
EN659,-79.913,25.4806
EN659,-79.9019,25.5367
EN659,-79.8918,25.5927
EN659,-79.8816,25.6488
EN659,-79.8713,25.7046
EN659,-79.8613,25.7608
EN659,-79.8479,25.8162
EN659,-79.8337,25.8714
EN659,-79.8194,25.9268
EN659,-79.8048,25.9815
EN659,-79.7973,26.0375
EN659,-79.7937,26.0938
EN659,-79.79,26.1499
EN659,-79.7845,26.2054
EN659,-79.7789,26.2606
EN659,-79.7711,26.3147
EN659,-79.7633,26.3692
EN659,-79.7565,26.4236
EN659,-79.7508,26.4781
EN659,-79.7473,26.5328
EN659,-79.7451,26.5874
EN659,-79.7432,26.6411
EN659,-79.7412,26.6948
EN659,-79.7393,26.749
EN659,-79.7372,26.8031
EN659,-79.735,26.8575
EN659,-79.7317,26.9112
EN659,-79.729,26.965
EN659,-79.7261,27.0186
EN659,-79.7259,27.0716
EN659,-79.7254,27.1245
EN659,-79.7207,27.177
EN659,-79.7133,27.2291
EN659,-79.7078,27.2814
EN659,-79.7031,27.3341
EN659,-79.6992,27.3871
EN659,-79.6963,27.4409
EN659,-79.6936,27.4948
EN659,-79.6914,27.5485
EN659,-79.69,27.6023
EN659,-79.6907,27.6563
EN659,-79.6919,27.7102
EN659,-79.6928,27.7643
EN659,-79.6931,27.8187
EN659,-79.6937,27.8731
EN659,-79.693,27.9278
EN659,-79.6919,27.9826
EN659,-79.6907,28.0374
EN659,-79.6895,28.0923
EN659,-79.6884,28.1473
EN659,-79.6875,28.2026
EN659,-79.6868,28.2584
EN659,-79.6866,28.315
EN659,-79.6869,28.3724
EN659,-79.6867,28.4298
EN659,-79.6863,28.4869
EN659,-79.6853,28.5439
EN659,-79.684,28.601
EN659,-79.6821,28.6579
EN659,-79.6799,28.7145
EN659,-79.6773,28.7714
EN659,-79.6747,28.8287
EN659,-79.6715,28.8863
EN659,-79.6673,28.9437
EN659,-79.6637,28.9994
EN659,-79.6638,29.0534
EN659,-79.6644,29.1073
EN659,-79.6643,29.1614
EN659,-79.6638,29.2155
EN659,-79.6631,29.2697
EN659,-79.6631,29.3237
EN659,-79.663,29.3775
EN659,-79.6643,29.4307
EN659,-79.6646,29.4832
EN659,-79.6647,29.5351
EN659,-79.665,29.587
EN659,-79.6667,29.6394
EN659,-79.6689,29.6914
EN659,-79.6707,29.743
EN659,-79.6727,29.7949
EN659,-79.6741,29.8467
EN659,-79.675,29.8982
EN659,-79.6779,29.9494
EN659,-79.6808,30.0004
EN659,-79.6722,30.0508
EN659,-79.6605,30.1006
EN659,-79.6411,30.1478
EN659,-79.6118,30.1911
EN659,-79.5816,30.2336
EN659,-79.5513,30.2759
EN659,-79.5192,30.3167
EN659,-79.4866,30.3564
EN659,-79.4535,30.3956
EN659,-79.4203,30.4335
EN659,-79.3886,30.4709
EN659,-79.3603,30.5096
EN659,-79.3341,30.5498
EN659,-79.3054,30.5889
EN659,-79.2765,30.6278
EN659,-79.2476,30.6675
EN659,-79.2189,30.7075
EN659,-79.1868,30.7463
EN659,-79.1544,30.7857
EN659,-79.1219,30.8257
EN659,-79.0904,30.8661
EN659,-79.0592,30.9067
EN659,-79.0267,30.9469
EN659,-78.9934,30.9868
EN659,-78.9593,31.0259
EN659,-78.9262,31.065
EN659,-78.8955,31.1057
EN659,-78.8652,31.1469
EN659,-78.8343,31.1884
EN659,-78.8022,31.2296
EN659,-78.77,31.2704
EN659,-78.7366,31.3109
EN659,-78.7033,31.3492
EN659,-78.6725,31.3868
EN659,-78.6472,31.4262
EN659,-78.618,31.465
EN659,-78.5876,31.5031
EN659,-78.5577,31.5416
EN659,-78.5314,31.5812
EN659,-78.5054,31.6205
EN659,-78.4777,31.6589
EN659,-78.4511,31.6976
EN659,-78.4211,31.7353
EN659,-78.391,31.7721
EN659,-78.3614,31.8097
EN659,-78.3328,31.8468
EN659,-78.3076,31.8842
EN659,-78.2754,31.9162
EN659,-78.2426,31.947
EN659,-78.2109,31.9786
EN659,-78.1789,32.0094
EN659,-78.1461,32.0381
EN659,-78.1142,32.0675
EN659,-78.0835,32.0987
EN659,-78.0549,32.1326
EN659,-78.0255,32.1674
EN659,-77.9949,32.2032
EN659,-77.9608,32.2373
EN659,-77.9248,32.2707
EN659,-77.8882,32.3031
EN659,-77.8505,32.3353
EN659,-77.8116,32.367
EN659,-77.7721,32.3985
EN659,-77.7314,32.4301
EN659,-77.6912,32.4624
EN659,-77.6506,32.4942
EN659,-77.6096,32.5258
EN659,-77.567,32.5587
EN659,-77.5225,32.5917
EN659,-77.4779,32.6252
EN659,-77.435,32.6594
EN659,-77.392,32.6944
EN659,-77.3474,32.7285
EN659,-77.3015,32.7636
EN659,-77.2553,32.7988
EN659,-77.2082,32.8336
EN659,-77.1642,32.8709
EN659,-77.1205,32.9083
EN659,-77.078,32.9457
EN659,-77.0357,32.983
EN659,-76.993,33.0197
EN659,-76.9507,33.0554
EN659,-76.9083,33.0908
EN659,-76.8682,33.1274
EN659,-76.83,33.1641
EN659,-76.7929,33.2018
EN659,-76.7576,33.2402
EN659,-76.724,33.2795
EN659,-76.6846,33.3145
EN659,-76.6429,33.3498
EN659,-76.5992,33.3847
EN659,-76.5542,33.419
EN659,-76.5086,33.4529
EN659,-76.464,33.4871
EN659,-76.4197,33.5225
EN659,-76.3753,33.5599
EN659,-76.3332,33.5982
EN659,-76.2913,33.6381
EN659,-76.2493,33.6789
EN659,-76.2041,33.7182
EN659,-76.1566,33.7556
EN659,-76.1112,33.7951
EN659,-76.0645,33.8348
EN659,-76.0171,33.8735
EN659,-76.0171,33.8735
EN659,-75.9697,33.9117
EN659,-75.9215,33.9497
EN659,-75.8726,33.9875
EN659,-75.823,34.0252
EN659,-75.773,34.0621
EN659,-75.7225,34.0996
EN659,-75.6726,34.1382
EN659,-75.6229,34.1771
EN659,-75.578,34.2193
EN659,-75.5411,34.2657
EN659,-75.5027,34.3113
EN659,-75.4616,34.3556
EN659,-75.4215,34.4001
EN659,-75.3843,34.4441
EN659,-75.3459,34.4863
EN659,-75.3063,34.5277
EN659,-75.2675,34.5693
EN659,-75.2293,34.6109
EN659,-75.1924,34.6522
EN659,-75.1564,34.6936
EN659,-75.1188,34.7344
EN659,-75.0801,34.7753
EN659,-75.0391,34.8149
EN659,-75.0043,34.8577
EN659,-74.9766,34.9043
EN659,-74.9481,34.9513
EN659,-74.9197,34.9985
EN659,-74.8911,35.0458
EN659,-74.8617,35.0939
EN659,-74.8369,35.1448
EN659,-74.8184,35.1966
EN659,-74.7994,35.2488
EN659,-74.7814,35.3004
EN659,-74.7711,35.3535
EN659,-74.7626,35.4076
EN659,-74.7536,35.4627
EN659,-74.7448,35.5193
EN659,-74.7375,35.5764
EN659,-74.7332,35.6302
EN659,-74.729,35.6794
EN659,-74.7256,35.727
EN659,-74.7224,35.7735
EN659,-74.7186,35.8187
EN659,-74.7115,35.864
EN659,-74.7029,35.9103
EN659,-74.6949,35.9569
EN659,-74.6875,36.0034
EN659,-74.6828,36.0499
EN659,-74.6794,36.0964
EN659,-74.6742,36.1434
EN659,-74.6672,36.1915
EN659,-74.6585,36.2388
EN659,-74.6481,36.2862
EN659,-74.6395,36.3335
EN659,-74.6346,36.3791
EN659,-74.6276,36.4228
EN659,-74.6174,36.4665
EN659,-74.6065,36.5082
EN659,-74.5969,36.5499
EN659,-74.5889,36.591
EN659,-74.5805,36.6318
EN659,-74.5733,36.6713
EN659,-74.5677,36.7107
EN659,-74.564,36.7497
EN659,-74.5603,36.7878
EN659,-74.5537,36.8264
EN659,-74.549,36.8641
EN659,-74.5432,36.9016
EN659,-74.5376,36.9383
EN659,-74.5328,36.974
EN659,-74.5262,37.0102
EN659,-74.5262,37.0102
EN659,-74.5178,37.0465
EN659,-74.5166,37.0824
EN659,-74.5163,37.1183
EN659,-74.5144,37.1537
EN659,-74.5126,37.1895
EN659,-74.511,37.2212
EN659,-74.511,37.2212
EN659,-74.5202,37.2362
EN659,-74.5151,37.2654
EN659,-74.5104,37.2967
EN659,-74.5062,37.3269
EN659,-74.5043,37.3579
EN659,-74.5023,37.3891
EN659,-74.4998,37.4197
EN659,-74.4974,37.449
EN659,-74.4946,37.4787
EN659,-74.4919,37.5095
EN659,-74.4838,37.5351
EN659,-74.4664,37.5662
EN659,-74.4485,37.5956
EN659,-74.4316,37.6247
EN659,-74.4142,37.6531
EN659,-74.3971,37.6796
EN659,-74.3812,37.7051
EN659,-74.3644,37.7318
EN659,-74.3464,37.7581
EN659,-74.3279,37.7844
EN659,-74.3097,37.8109
EN659,-74.2916,37.8378
EN659,-74.2736,37.8643
EN659,-74.2558,37.8915
EN659,-74.2382,37.9193
EN659,-74.2199,37.9478
EN659,-74.1999,37.9757
EN659,-74.1929,38.0024
EN659,-74.1921,38.0289
EN659,-74.1914,38.0553
EN659,-74.1906,38.0819
EN659,-74.1902,38.1084
EN659,-74.1898,38.1357
EN659,-74.1889,38.1638
EN659,-74.1877,38.1918
EN659,-74.1869,38.2204
EN659,-74.1861,38.2477
EN659,-74.1854,38.2761
EN659,-74.1849,38.3038
EN659,-74.1845,38.3299
EN659,-74.1841,38.3567
EN659,-74.1814,38.385
EN659,-74.1773,38.4124
EN659,-74.1739,38.4406
EN659,-74.1704,38.4685
EN659,-74.1617,38.4967
EN659,-74.1463,38.5247
EN659,-74.124,38.5527
EN659,-74.1032,38.5809
EN659,-74.0992,38.6026
EN659,-74.0996,38.6208
EN659,-74.071,38.6495
EN659,-74.0394,38.678
EN659,-74.009,38.7058
EN659,-73.9786,38.7328
EN659,-73.9483,38.7594
EN659,-73.9184,38.7869
EN659,-73.8914,38.8156
EN659,-73.8653,38.8443
EN659,-73.8386,38.8736
EN659,-73.8091,38.9017
EN659,-73.7783,38.9306
EN659,-73.7473,38.959
EN659,-73.7156,38.988
EN659,-73.6838,39.0171
EN659,-73.652,39.0459
EN659,-73.6205,39.0746
EN659,-73.5889,39.1037
EN659,-73.5569,39.1324
EN659,-73.5256,39.1607
EN659,-73.4945,39.1892
EN659,-73.4642,39.2178
EN659,-73.4347,39.2465
EN659,-73.4049,39.2754
EN659,-73.3743,39.3043
EN659,-73.3435,39.3345
EN659,-73.3136,39.3639
EN659,-73.2813,39.3929
EN659,-73.2491,39.4221
EN659,-73.2158,39.451
EN659,-73.1815,39.4792
EN659,-73.1492,39.5089
EN659,-73.1169,39.5388
EN659,-73.0844,39.5693
EN659,-73.0515,39.5999
EN659,-73.0183,39.6317
EN659,-72.9839,39.6623
EN659,-72.9492,39.6931
EN659,-72.9162,39.7248
EN659,-72.8833,39.7566
EN659,-72.8467,39.786
EN659,-72.8067,39.8128
EN659,-72.7709,39.8429
EN659,-72.7355,39.8738
EN659,-72.701,39.9048
EN659,-72.6667,39.9361
EN659,-72.6323,39.9674
EN659,-72.598,39.9983
EN659,-72.564,40.0295
EN659,-72.5301,40.0608
EN659,-72.4957,40.0921
EN659,-72.4607,40.1238
EN659,-72.4261,40.1557
EN659,-72.3924,40.1872
EN659,-72.358,40.2185
EN659,-72.3229,40.2496
EN659,-72.2869,40.281
EN659,-72.2511,40.3123
EN659,-72.2172,40.343
EN659,-72.1859,40.3748
EN659,-72.1538,40.4069
EN659,-72.1122,40.4324
EN659,-72.0669,40.455
EN659,-72.0209,40.4766
EN659,-71.9742,40.4984
EN659,-71.9432,40.5324
EN659,-71.916,40.5687
EN659,-71.8858,40.604
EN659,-71.8536,40.6386
EN659,-71.8236,40.6749
EN659,-71.7969,40.7126
EN659,-71.7651,40.7479
EN659,-71.7338,40.7816
EN659,-71.7051,40.8136
EN659,-71.6761,40.8456
EN659,-71.6468,40.8776
EN659,-71.6182,40.9089
EN659,-71.5888,40.9401
EN659,-71.5593,40.9711
EN659,-71.5299,41.0023
EN659,-71.5007,41.0343
EN659,-71.4701,41.0656
EN659,-71.4404,41.0965
EN659,-71.4108,41.1277
EN659,-71.3811,41.159
EN659,-71.3555,41.192
EN659,-71.3547,41.2312
EN659,-71.3539,41.2705
EN659,-71.3505,41.3096
EN659,-71.341,41.3485
EN659,-71.3187,41.3842
EN659,-71.3089,41.3923
EN659,-71.3218,41.3966
EN659,-71.3466,41.4022
EN659,-71.3897,41.423
EN659,-71.41,41.4557
EN659,-71.4118,41.4967
EN659,-71.4191,41.4933
EN660,-71.4096,41.5857
EN660,-71.3916,41.5773
EN660,-71.3933,41.5542
EN660,-71.3972,41.5305
EN660,-71.4159,41.5008
EN660,-71.4108,41.4874
EN660,-71.4107,41.4511
EN660,-71.417,41.4133
EN660,-71.4222,41.3753
EN660,-71.4217,41.3367
EN660,-71.421,41.2981
EN660,-71.4214,41.2594
EN660,-71.4212,41.2216
EN660,-71.4209,41.1831
EN660,-71.4208,41.1447
EN660,-71.4209,41.1064
EN660,-71.4209,41.1064
EN660,-71.4247,41.0705
EN660,-71.4208,41.0468
EN660,-71.413,41.0094
EN660,-71.4071,40.9721
EN660,-71.4021,40.9346
EN660,-71.3973,40.8965
EN660,-71.3918,40.858
EN660,-71.3863,40.8193
EN660,-71.3804,40.78
EN660,-71.3748,40.7413
EN660,-71.3697,40.7023
EN660,-71.3648,40.6629
EN660,-71.3597,40.624
EN660,-71.3551,40.5846
EN660,-71.3504,40.5448
EN660,-71.346,40.5052
EN660,-71.3422,40.4654
EN660,-71.3387,40.425
EN660,-71.3351,40.385
EN660,-71.3325,40.3447
EN660,-71.3304,40.3042
EN660,-71.3247,40.2634
EN660,-71.3189,40.2225
EN660,-71.3125,40.1816
EN660,-71.3066,40.1404
EN660,-71.3082,40.0998
EN660,-71.302,40.0578
EN660,-71.2965,40.0164
EN660,-71.2901,39.974
EN660,-71.2838,39.949
EN660,-71.288,39.9063
EN660,-71.2878,39.8637
EN660,-71.2879,39.8207
EN660,-71.2854,39.7775
EN660,-71.2692,39.7374
EN660,-71.2704,39.7389
EN660,-71.27,39.7603
EN660,-71.2754,39.8005
EN660,-71.2794,39.8424
EN660,-71.2833,39.8855
EN660,-71.2852,39.9299
EN660,-71.2862,39.9748
EN660,-71.2867,40.0202
EN660,-71.2849,40.0658
EN660,-71.2824,40.1107
EN660,-71.2815,40.1558
EN660,-71.2849,40.1996
EN660,-71.2884,40.2436
EN660,-71.2927,40.2873
EN660,-71.2989,40.3299
EN660,-71.3012,40.3728
EN660,-71.3033,40.4157
EN660,-71.3054,40.4585
EN660,-71.3078,40.5011
EN660,-71.3101,40.5434
EN660,-71.3122,40.5857
EN660,-71.3143,40.6277
EN660,-71.317,40.6698
EN660,-71.321,40.7099
EN660,-71.3234,40.7505
EN660,-71.3254,40.7909
EN660,-71.3277,40.8303
EN660,-71.3298,40.8698
EN660,-71.332,40.9096
EN660,-71.3341,40.9498
EN660,-71.336,40.9892
EN660,-71.3378,41.0286
EN660,-71.3439,41.0681
EN660,-71.3469,41.1086
EN660,-71.3508,41.1496
EN660,-71.3534,41.1912
EN660,-71.355,41.2374
EN660,-71.355,41.2918
EN660,-71.3555,41.3466
EN660,-71.3738,41.3954
EN660,-71.4111,41.4344
EN660,-71.4079,41.4769
EN660,-71.416,41.4991
EN661,-71.4073,41.4838
EN661,-71.4097,41.4557
EN661,-71.4108,41.4265
EN661,-71.3684,41.4077
EN661,-71.321,41.387
EN661,-71.2712,41.366
EN661,-71.2207,41.3458
EN661,-71.1699,41.3257
EN661,-71.119,41.3055
EN661,-71.069,41.2842
EN661,-71.0216,41.2641
EN661,-70.9757,41.2436
EN661,-70.9292,41.2236
EN661,-70.8829,41.2041
EN661,-70.8818,41.2007
EN661,-70.8789,41.1979
EN661,-70.876,41.194
EN661,-70.8788,41.2022
EN661,-70.8729,41.1968
EN661,-70.8709,41.1863
EN661,-70.8732,41.1792
EN661,-70.8826,41.1614
EN661,-70.8829,41.1405
EN661,-70.8835,41.1199
EN661,-70.8835,41.1199
EN661,-70.8829,41.098
EN661,-70.8835,41.0765
EN661,-70.8834,41.0546
EN661,-70.8837,41.0326
EN661,-70.8837,41.0326
EN661,-70.8839,41.0107
EN661,-70.8841,40.9885
EN661,-70.8837,40.9672
EN661,-70.8838,40.9466
EN661,-70.8842,40.9263
EN661,-70.8844,40.9058
EN661,-70.8849,40.8853
EN661,-70.8852,40.8649
EN661,-70.8816,40.8541
EN661,-70.8783,40.8715
EN661,-70.8784,40.91
EN661,-70.879,40.9488
EN661,-70.8801,40.9874
EN661,-70.883,41.0262
EN661,-70.8969,41.0343
EN661,-70.9046,41.0364
EN661,-70.8897,41.0329
EN661,-70.8842,40.9982
EN661,-70.8844,40.9586
EN661,-70.8845,40.919
EN661,-70.8831,40.88
EN661,-70.8837,40.8411
EN661,-70.8834,40.8019
EN661,-70.8833,40.7632
EN661,-70.8833,40.7243
EN661,-70.8832,40.6854
EN661,-70.8831,40.6466
EN661,-70.8836,40.6077
EN661,-70.8838,40.5687
EN661,-70.8809,40.5775
EN661,-70.8826,40.6173
EN661,-70.8821,40.6568
EN661,-70.8784,40.6963
EN661,-70.8235,40.6979
EN661,-70.7673,40.697
EN661,-70.711,40.6975
EN661,-70.6565,40.7008
EN661,-70.6875,40.6967
EN661,-70.7366,40.696
EN661,-70.8034,40.6977
EN661,-70.8516,40.697
EN661,-70.8999,40.6964
EN661,-70.9481,40.6958
EN661,-70.9912,40.6971
EN661,-70.9959,40.6978
EN661,-71.0208,40.6967
EN661,-71.0655,40.6967
EN661,-71.108,40.7018
EN661,-71.0652,40.6968
EN661,-71.0119,40.6962
EN661,-70.9585,40.6966
EN661,-70.903,40.6964
EN661,-70.8942,40.6973
EN661,-70.9008,40.7003
EN661,-70.8834,40.6957
EN661,-70.8841,40.6525
EN661,-70.8851,40.6091
EN661,-70.8857,40.5665
EN661,-70.8835,40.5236
EN661,-70.8891,40.5137
EN661,-70.8963,40.516
EN661,-70.9046,40.5201
EN661,-70.9004,40.5177
EN661,-70.8893,40.5142
EN661,-70.8917,40.5187
EN661,-70.8829,40.5095
EN661,-70.8834,40.49
EN661,-70.8838,40.4704
EN661,-70.8842,40.4509
EN661,-70.8845,40.4295
EN661,-70.8843,40.4085
EN661,-70.8829,40.387
EN661,-70.8792,40.3676
EN661,-70.8778,40.3476
EN661,-70.8823,40.3277
EN661,-70.8826,40.3074
EN661,-70.883,40.287
EN661,-70.8843,40.2673
EN661,-70.8846,40.2481
EN661,-70.8846,40.229
EN661,-70.8838,40.2097
EN661,-70.8827,40.1899
EN661,-70.8822,40.1692
EN661,-70.8821,40.1481
EN661,-70.8827,40.1272
EN661,-70.8835,40.1064
EN661,-70.8837,40.085
EN661,-70.8845,40.0632
EN661,-70.8851,40.043
EN661,-70.8852,40.0268
EN661,-70.8854,40.0101
EN661,-70.8975,40.0082
EN661,-70.8829,39.9953
EN661,-70.8818,39.9504
EN661,-70.8888,39.9405
EN661,-70.9022,39.9406
EN661,-70.91,39.9413
EN661,-70.8978,39.9395
EN661,-70.9075,39.9393
EN661,-70.9187,39.9401
EN661,-70.9036,39.9363
EN661,-70.8839,39.9158
EN661,-70.8847,39.8784
EN661,-70.8825,39.8415
EN661,-70.88,39.8047
EN661,-70.8854,39.7698
EN661,-70.8427,39.7726
EN661,-70.7919,39.773
EN661,-70.784,39.773
EN661,-70.8264,39.7732
EN661,-70.8687,39.773
EN661,-70.9123,39.7733
EN661,-70.9564,39.7736
EN661,-70.9997,39.7772
EN661,-70.9607,39.7728
EN661,-70.9113,39.7739
EN661,-70.8825,39.7767
EN661,-70.836,39.7734
EN661,-70.7803,39.7735
EN661,-70.7249,39.7741
EN661,-70.6702,39.7731
EN661,-70.6899,39.7728
EN661,-70.743,39.7742
EN661,-70.7736,39.7674
EN661,-70.8154,39.7724
EN661,-70.868,39.7732
EN661,-70.9215,39.7734
EN661,-70.9756,39.774
EN661,-70.9995,39.7736
EN661,-71.0531,39.7735
EN661,-71.106,39.77
EN661,-71.0584,39.7736
EN661,-71.0024,39.7741
EN661,-70.947,39.7745
EN661,-70.8906,39.774
EN661,-70.8691,39.7628
EN661,-70.8678,39.758
EN661,-70.8689,39.7555
EN661,-70.8877,39.768
EN661,-70.893,39.7693
EN661,-70.9001,39.7691
EN661,-70.9073,39.7696
EN661,-70.9146,39.7703
EN661,-70.9216,39.7711
EN661,-70.9299,39.7725
EN661,-70.9395,39.7732
EN661,-70.9486,39.7738
EN661,-70.9571,39.7741
EN661,-70.9633,39.7713
EN661,-70.966,39.7685
EN661,-70.9737,39.7693
EN661,-70.9593,39.7731
EN661,-70.9389,39.7736
EN661,-70.9124,39.7736
EN661,-70.8843,39.7739
EN661,-70.8826,39.7953
EN661,-70.8817,39.8165
EN661,-70.8811,39.8368
EN661,-70.8824,39.8565
EN661,-70.8832,39.8762
EN661,-70.883,39.8911
EN661,-70.8835,39.9026
EN661,-70.884,39.9143
EN661,-70.8878,39.9216
EN661,-70.8953,39.9336
EN661,-70.9007,39.9458
EN661,-70.912,39.9454
EN661,-70.8754,39.9472
EN661,-70.8196,39.9409
EN661,-70.7743,39.9293
EN661,-70.7982,39.9282
EN661,-70.8431,39.9364
EN661,-70.8824,39.9508
EN661,-70.8826,39.9895
EN661,-70.8843,40.0268
EN661,-70.8845,40.0648
EN661,-70.8782,40.0995
EN661,-70.8268,40.0982
EN661,-70.7761,40.0982
EN661,-70.724,40.0979
EN661,-70.6708,40.0975
EN661,-70.6876,40.0989
EN661,-70.7408,40.0982
EN661,-70.7945,40.0983
EN661,-70.8477,40.099
EN661,-70.8993,40.0979
EN661,-70.9505,40.0974
EN661,-70.9997,40.0949
EN661,-70.9621,40.0982
EN661,-70.9149,40.0973
EN661,-70.8899,40.0956
EN661,-70.8547,40.0973
EN661,-70.8049,40.0983
EN661,-70.7543,40.0986
EN661,-70.7026,40.0983
EN661,-70.6502,40.0977
EN661,-70.6425,40.1013
EN661,-70.6929,40.1015
EN661,-70.7419,40.0985
EN661,-70.7698,40.0994
EN661,-70.796,40.1007
EN661,-70.8362,40.1026
EN661,-70.8757,40.1056
EN661,-70.8864,40.1346
EN661,-70.8891,40.1678
EN661,-70.8911,40.2018
EN661,-70.8934,40.2366
EN661,-70.8955,40.2712
EN661,-70.9039,40.28
EN661,-70.8986,40.3147
EN661,-70.8928,40.3494
EN661,-70.8862,40.3832
EN661,-70.8786,40.4177
EN661,-70.8721,40.4531
EN661,-70.8659,40.4895
EN661,-70.8689,40.5259
EN661,-70.8738,40.563
EN661,-70.8791,40.6002
EN661,-70.885,40.6376
EN661,-70.8857,40.6756
EN661,-70.8828,40.7144
EN661,-70.8825,40.7533
EN661,-70.8835,40.7923
EN661,-70.8834,40.8315
EN661,-70.8847,40.8612
EN661,-70.8876,40.8569
EN661,-70.8862,40.8615
EN661,-70.8833,40.8597
EN661,-70.8876,40.8564
EN661,-70.8842,40.8626
EN661,-70.8835,40.883
EN661,-70.8831,40.9035
EN661,-70.8829,40.9238
EN661,-70.8822,40.944
EN661,-70.8811,40.9642
EN661,-70.8807,40.9848
EN661,-70.8813,41.0053
EN661,-70.8812,41.0258
EN661,-70.8825,41.0459
EN661,-70.8833,41.0665
EN661,-70.8833,41.087
EN661,-70.8834,41.1075
EN661,-70.8841,41.1279
EN661,-70.8835,41.1487
EN661,-70.8839,41.1681
EN661,-70.8915,41.1668
EN661,-70.89,41.1597
EN661,-70.8999,41.1602
EN661,-70.8957,41.1753
EN661,-70.8703,41.203
EN661,-70.8229,41.2012
EN661,-70.7766,41.1998
EN661,-70.7342,41.2121
EN661,-70.6993,41.2347
EN661,-70.6659,41.2582
EN661,-70.6324,41.2813
EN661,-70.5991,41.3039
EN661,-70.5747,41.3219
EN661,-70.5789,41.3148
EN661,-70.5853,41.3075
EN661,-70.604,41.2956
EN661,-70.6304,41.2791
EN661,-70.6579,41.2619
EN661,-70.6973,41.2376
EN661,-70.7375,41.2126
EN661,-70.785,41.2009
EN661,-70.8376,41.2007
EN661,-70.8803,41.1935
EN661,-70.8847,41.1547
EN661,-70.8836,41.1159
EN661,-70.8834,41.0772
EN661,-70.8837,41.0529
EN661,-70.884,41.0345
EN661,-70.842,41.0295
EN661,-70.7884,41.031
EN661,-70.7348,41.0313
EN661,-70.6813,41.0294
EN661,-70.6761,41.0292
EN661,-70.7278,41.0309
EN661,-70.7724,41.0292
EN661,-70.822,41.0305
EN661,-70.8742,41.0316
EN661,-70.926,41.0313
EN661,-70.9659,41.0315
EN661,-70.9913,41.0307
EN661,-71.0186,41.0307
EN661,-71.0696,41.0303
EN661,-71.1135,41.0307
EN661,-71.0609,41.0308
EN661,-71.0082,41.0293
EN661,-70.955,41.0291
EN661,-70.9022,41.03
EN661,-70.876,41.0328
EN661,-70.8774,41.014
EN661,-70.8776,40.994
EN661,-70.8794,40.9582
EN661,-70.8817,40.9198
EN661,-70.884,40.8814
EN661,-70.8769,40.8657
EN661,-70.8444,40.8635
EN661,-70.7995,40.8634
EN661,-70.7734,40.8726
EN661,-70.7714,40.9117
EN661,-70.7716,40.9509
EN661,-70.7721,40.9903
EN661,-70.7736,41.03
EN661,-70.7752,41.0702
EN661,-70.7761,41.1101
EN661,-70.7755,41.15
EN661,-70.7756,41.19
EN661,-70.7983,41.2027
EN661,-70.8529,41.2026
EN661,-70.9066,41.2028
EN661,-70.9596,41.2032
EN661,-70.9948,41.2048
EN661,-70.9954,41.1689
EN661,-70.9961,41.1304
EN661,-70.9955,41.0926
EN661,-70.9954,41.0546
EN661,-70.9949,41.0168
EN661,-70.9944,40.9839
EN661,-70.9949,40.9455
EN661,-70.9957,40.9068
EN661,-70.9966,40.8679
EN661,-70.9991,40.8662
EN661,-71.0012,40.8686
EN661,-70.9777,40.8683
EN661,-70.9343,40.863
EN661,-70.8903,40.8612
EN661,-70.8876,40.8939
EN661,-70.8876,40.8939
EN661,-70.888,40.9291
EN661,-70.8891,40.9628
EN661,-70.8887,40.9968
EN661,-70.8875,41.0315
EN661,-70.8856,41.0669
EN661,-70.8843,41.1032
EN661,-70.8867,41.14
EN661,-70.8878,41.1769
EN661,-70.8869,41.2027
EN661,-70.8989,41.2104
EN661,-70.9274,41.2265
EN661,-70.9603,41.244
EN661,-70.9952,41.2606
EN661,-71.0327,41.2746
EN661,-71.0711,41.289
EN661,-71.1098,41.3035
EN661,-71.1462,41.321
EN661,-71.1824,41.3384
EN661,-71.2183,41.3559
EN661,-71.2543,41.3738
EN661,-71.2896,41.3912
EN661,-71.3106,41.4075
EN661,-71.3134,41.4085
EN661,-71.3004,41.3825
EN661,-71.2886,41.3616
EN661,-71.2835,41.3579
EN661,-71.2882,41.3649
EN661,-71.2928,41.3732
EN661,-71.2953,41.3808
EN661,-71.2983,41.3865
EN661,-71.3016,41.3921
EN661,-71.3054,41.3979
EN661,-71.3099,41.4073
EN661,-71.3063,41.4035
EN661,-71.3265,41.4065
EN661,-71.3289,41.4093
EN661,-71.3107,41.4025
EN661,-71.3055,41.4021
EN661,-71.3167,41.4074
EN661,-71.3089,41.4055
EN661,-71.3169,41.4089
EN661,-71.3404,41.4151
EN661,-71.3836,41.4269
EN661,-71.4111,41.4471
EN661,-71.4086,41.472
EN661,-71.413,41.4954
EN661,-71.4191,41.4928
EN662,-71.4077,41.4774
EN662,-71.4114,41.4465
EN662,-71.4176,41.4122
EN662,-71.423,41.3694
EN662,-71.4239,41.3267
EN662,-71.4223,41.2842
EN662,-71.4211,41.2418
