cruise,lon,lat
EN697C,-79.6054,26.1901
EN697C,-79.6486,26.1818
EN697C,-79.6919,26.1748
EN697C,-79.7352,26.1681
EN697C,-79.7759,26.1597
EN697C,-79.8166,26.1534
EN697C,-79.8554,26.1468
EN697C,-79.8862,26.1408
EN697C,-79.9146,26.1345
EN697C,-79.9447,26.1285
EN697C,-79.9737,26.1246
EN697C,-80.0031,26.1201
EN697C,-80.0031,26.1201
EN697C,-80.0327,26.1146
EN697C,-80.0406,26.1123
EN697C,-80.0579,26.1007
EN697C,-80.1011,26.0937
EN698,-80.1022,26.0936
EN698,-80.0682,26.0975
EN698,-80.0322,26.1098
EN698,-79.9893,26.1287
EN698,-79.9698,26.1665
EN698,-79.9664,26.211
EN698,-79.9629,26.2546
EN698,-79.9595,26.2977
EN698,-79.9555,26.3406
EN698,-79.9515,26.3841
EN698,-79.9411,26.4276
EN698,-79.9339,26.4723
EN698,-79.9309,26.5185
EN698,-79.9288,26.5663
EN698,-79.9269,26.6152
EN698,-79.925,26.6648
EN698,-79.9238,26.716
EN698,-79.9221,26.7678
EN698,-79.9203,26.8205
EN698,-79.9182,26.8744
EN698,-79.9157,26.9288
EN698,-79.9131,26.9828
EN698,-79.9104,27.0362
EN698,-79.9078,27.0883
EN698,-79.9048,27.1262
EN698,-79.9023,27.1619
EN698,-79.8997,27.1966
EN698,-79.8972,27.2321
EN698,-79.8944,27.2674
EN698,-79.8915,27.303
EN698,-79.8883,27.3389
EN698,-79.8855,27.3744
EN698,-79.8826,27.41
EN698,-79.8799,27.4459
EN698,-79.877,27.4819
EN698,-79.8744,27.5175
EN698,-79.8717,27.5531
EN698,-79.8688,27.5887
EN698,-79.8658,27.6241
EN698,-79.8636,27.6596
EN698,-79.8614,27.6954
EN698,-79.859,27.7306
EN698,-79.8562,27.7661
EN698,-79.8534,27.8023
EN698,-79.8505,27.8387
EN698,-79.848,27.875
EN698,-79.8455,27.911
EN698,-79.8429,27.9468
EN698,-79.8403,27.9823
EN698,-79.8375,28.0183
EN698,-79.8351,28.0537
EN698,-79.8326,28.0893
EN698,-79.8301,28.1248
EN698,-79.8276,28.1606
EN698,-79.8245,28.1968
EN698,-79.8214,28.2329
EN698,-79.8179,28.269
EN698,-79.8143,28.3054
EN698,-79.8105,28.3418
EN698,-79.8064,28.3779
EN698,-79.8019,28.4149
EN698,-79.7994,28.4521
EN698,-79.7972,28.4895
EN698,-79.7949,28.5257
EN698,-79.7927,28.5611
EN698,-79.7907,28.597
EN698,-79.7888,28.6321
EN698,-79.7868,28.6663
EN698,-79.7853,28.7011
EN698,-79.7835,28.7359
EN698,-79.7821,28.7705
EN698,-79.781,28.8057
EN698,-79.7791,28.8404
EN698,-79.7771,28.8751
EN698,-79.7752,28.9095
EN698,-79.7735,28.9439
EN698,-79.7719,28.9779
EN698,-79.7699,29.0123
EN698,-79.7681,29.0464
EN698,-79.7663,29.0807
EN698,-79.7644,29.1147
EN698,-79.7618,29.1485
EN698,-79.7588,29.1829
EN698,-79.7553,29.2179
EN698,-79.7516,29.2528
EN698,-79.7479,29.2873
EN698,-79.744,29.3224
EN698,-79.7432,29.3574
EN698,-79.7534,29.3915
EN698,-79.7636,29.4261
EN698,-79.7739,29.4602
EN698,-79.7834,29.4953
EN698,-79.7919,29.5307
EN698,-79.8005,29.5656
EN698,-79.8092,29.6004
EN698,-79.8176,29.635
EN698,-79.8258,29.6697
EN698,-79.8336,29.7041
EN698,-79.8416,29.7384
EN698,-79.8502,29.7724
EN698,-79.8591,29.8061
EN698,-79.8682,29.8397
EN698,-79.8775,29.8733
EN698,-79.887,29.9068
EN698,-79.8966,29.9405
EN698,-79.9054,29.9743
EN698,-79.9138,30.0083
EN698,-79.9222,30.0421
EN698,-79.92,30.0766
EN698,-79.907,30.1123
EN698,-79.8933,30.148
EN698,-79.8795,30.1841
EN698,-79.8659,30.2201
EN698,-79.852,30.2556
EN698,-79.8383,30.2903
EN698,-79.8249,30.3247
EN698,-79.8114,30.3589
EN698,-79.7979,30.3969
EN698,-79.7849,30.4357
EN698,-79.7723,30.4739
EN698,-79.7588,30.5113
EN698,-79.7452,30.5485
EN698,-79.7313,30.5863
EN698,-79.7174,30.624
EN698,-79.7025,30.6612
EN698,-79.6875,30.6982
EN698,-79.6745,30.7362
EN698,-79.6604,30.7755
EN698,-79.6459,30.815
EN698,-79.6316,30.8547
EN698,-79.6175,30.8947
EN698,-79.6033,30.9351
EN698,-79.5889,30.9761
EN698,-79.5748,31.018
EN698,-79.5606,31.0602
EN698,-79.5463,31.1024
EN698,-79.5327,31.1453
EN698,-79.5194,31.188
EN698,-79.5064,31.2305
EN698,-79.4931,31.2723
EN698,-79.4794,31.3134
EN698,-79.4509,31.3482
EN698,-79.4187,31.3803
EN698,-79.3865,31.4116
EN698,-79.3544,31.4422
EN698,-79.3233,31.4728
EN698,-79.2917,31.5027
EN698,-79.2612,31.5328
EN698,-79.2316,31.5637
EN698,-79.2009,31.5935
EN698,-79.1706,31.6226
EN698,-79.143,31.6515
EN698,-79.1146,31.6817
EN698,-79.085,31.7117
EN698,-79.0556,31.7407
EN698,-79.0269,31.7689
EN698,-78.9983,31.7963
EN698,-78.9718,31.8228
EN698,-78.9446,31.8529
EN698,-78.9172,31.8828
EN698,-78.8897,31.9123
EN698,-78.8632,31.9412
EN698,-78.8362,31.969
EN698,-78.8087,31.9968
EN698,-78.7813,32.0243
EN698,-78.7597,32.0494
EN698,-78.7363,32.0774
EN698,-78.7109,32.1048
EN698,-78.685,32.1312
EN698,-78.6589,32.1588
EN698,-78.6337,32.1871
EN698,-78.6099,32.2128
EN698,-78.5859,32.238
EN698,-78.5624,32.2646
EN698,-78.5386,32.2911
EN698,-78.5145,32.3174
EN698,-78.4896,32.3436
EN698,-78.4639,32.369
EN698,-78.4387,32.3938
EN698,-78.4119,32.4209
EN698,-78.3835,32.4504
EN698,-78.3551,32.4802
EN698,-78.3263,32.5095
EN698,-78.2978,32.5394
EN698,-78.2692,32.5689
EN698,-78.2398,32.5982
EN698,-78.212,32.6279
EN698,-78.1843,32.6571
EN698,-78.1552,32.6876
EN698,-78.1266,32.7181
EN698,-78.0984,32.7477
EN698,-78.0697,32.777
EN698,-78.0422,32.8066
EN698,-78.0155,32.8362
EN698,-77.9875,32.864
EN698,-77.9592,32.8918
EN698,-77.9315,32.92
EN698,-77.9049,32.949
EN698,-77.8766,32.9768
EN698,-77.8483,33.0057
EN698,-77.8202,33.0361
EN698,-77.7915,33.067
EN698,-77.7623,33.0987
EN698,-77.7319,33.1306
EN698,-77.702,33.1627
EN698,-77.6728,33.195
EN698,-77.6422,33.2264
EN698,-77.6063,33.255
EN698,-77.5686,33.2813
EN698,-77.5289,33.3053
EN698,-77.4895,33.3304
EN698,-77.4542,33.3621
EN698,-77.4184,33.3943
EN698,-77.383,33.4276
EN698,-77.3465,33.4612
EN698,-77.3056,33.4917
EN698,-77.2647,33.5228
EN698,-77.2233,33.5542
EN698,-77.1812,33.5851
EN698,-77.1386,33.6156
EN698,-77.0957,33.6461
EN698,-77.0526,33.6764
EN698,-77.0087,33.7067
EN698,-76.9607,33.7332
EN698,-76.9142,33.763
EN698,-76.8718,33.7941
EN698,-76.8305,33.8253
EN698,-76.7902,33.8567
EN698,-76.7503,33.8883
EN698,-76.7105,33.9196
EN698,-76.67,33.9503
EN698,-76.6278,33.9805
EN698,-76.5852,34.0117
EN698,-76.5433,34.0427
EN698,-76.5011,34.0733
EN698,-76.4589,34.104
EN698,-76.4156,34.1336
EN698,-76.3757,34.1637
EN698,-76.3383,34.195
EN698,-76.2988,34.2237
EN698,-76.2596,34.2521
EN698,-76.2201,34.2802
EN698,-76.1803,34.3081
EN698,-76.1401,34.3362
EN698,-76.1002,34.3639
EN698,-76.0606,34.3914
EN698,-76.0228,34.4195
EN698,-75.9857,34.4483
EN698,-75.9482,34.4769
EN698,-75.9115,34.5045
EN698,-75.8748,34.5324
EN698,-75.8378,34.5597
EN698,-75.8011,34.5857
EN698,-75.7664,34.6115
EN698,-75.7322,34.6369
EN698,-75.6975,34.6628
EN698,-75.6611,34.6882
EN698,-75.6232,34.7148
EN698,-75.5839,34.7424
EN698,-75.5431,34.771
EN698,-75.5009,34.8012
EN698,-75.4574,34.8318
EN698,-75.4126,34.863
EN698,-75.3673,34.8942
EN698,-75.322,34.9277
EN698,-75.2733,34.9574
EN698,-75.2227,34.986
EN698,-75.204,35.0327
EN698,-75.1858,35.079
EN698,-75.1672,35.1248
EN698,-75.149,35.1685
EN698,-75.1314,35.2098
EN698,-75.1145,35.2495
EN698,-75.1112,35.2892
EN698,-75.1123,35.3284
EN698,-75.1146,35.3682
EN698,-75.1183,35.4072
EN698,-75.1199,35.4473
EN698,-75.1215,35.4865
EN698,-75.1234,35.5267
EN698,-75.129,35.565
EN698,-75.1409,35.6024
EN698,-75.1519,35.6397
EN698,-75.1604,35.6779
EN698,-75.1688,35.7158
EN698,-75.177,35.7544
EN698,-75.1851,35.7933
EN698,-75.1934,35.8321
EN698,-75.2013,35.8709
EN698,-75.209,35.9104
EN698,-75.2173,35.9499
EN698,-75.2295,35.9887
EN698,-75.243,36.0277
EN698,-75.2579,36.0668
EN698,-75.2715,36.1061
EN698,-75.2854,36.1463
EN698,-75.2989,36.1868
EN698,-75.3067,36.2271
EN698,-75.3002,36.2631
EN698,-75.2946,36.2997
EN698,-75.2902,36.3367
EN698,-75.2856,36.3728
EN698,-75.2804,36.4088
EN698,-75.2693,36.4435
EN698,-75.2587,36.4772
EN698,-75.2492,36.5106
EN698,-75.2389,36.5446
EN698,-75.2289,36.5775
EN698,-75.2252,36.6095
EN698,-75.2236,36.6409
EN698,-75.2221,36.6718
EN698,-75.219,36.7014
EN698,-75.2126,36.7226
EN698,-75.2065,36.7442
EN698,-75.2,36.766
EN698,-75.1936,36.7886
EN698,-75.1872,36.8111
EN698,-75.1874,36.8322
EN698,-75.1943,36.8444
EN698,-75.1995,36.8535
EN698,-75.2045,36.8584
EN698,-75.2122,36.8631
EN698,-75.2189,36.867
EN698,-75.2274,36.8711
EN698,-75.2366,36.8755
EN698,-75.246,36.8803
EN698,-75.2553,36.8849
EN698,-75.2635,36.8886
EN698,-75.2715,36.8925
EN698,-75.2786,36.8958
EN698,-75.2854,36.8988
EN698,-75.2927,36.9016
EN698,-75.3053,36.9078
EN698,-75.3169,36.915
EN698,-75.3223,36.9186
EN698,-75.3272,36.9211
EN698,-75.3172,36.9086
EN698,-75.2985,36.8916
EN698,-75.2818,36.8767
EN698,-75.265,36.8618
EN698,-75.2579,36.8588
EN698,-75.2647,36.8643
EN698,-75.2733,36.8728
EN698,-75.2764,36.8766
EN698,-75.2908,36.8895
EN698,-75.2958,36.8934
EN698,-75.2975,36.9003
EN698,-75.2973,36.9202
EN698,-75.2973,36.9202
EN698,-75.2973,36.9202
EN698,-75.2973,36.9202
EN698,-75.2973,36.9202
EN698,-75.2973,36.9202
EN698,-75.2973,36.9202
EN698,-75.2962,36.9472
EN698,-75.2945,36.9751
EN698,-75.292,37.0011
EN698,-75.2899,37.0242
EN698,-75.2882,37.0474
EN698,-75.2865,37.0695
EN698,-75.2838,37.0912
EN698,-75.2813,37.1146
EN698,-75.2789,37.1373
EN698,-75.2768,37.1614
EN698,-75.2742,37.1858
EN698,-75.2712,37.2107
EN698,-75.2676,37.2353
EN698,-75.2633,37.2602
EN698,-75.2596,37.2864
EN698,-75.2559,37.3132
EN698,-75.2426,37.3382
EN698,-75.2253,37.3636
EN698,-75.2075,37.3893
EN698,-75.1893,37.4154
EN698,-75.1708,37.4415
EN698,-75.1522,37.468
EN698,-75.1342,37.495
EN698,-75.1159,37.5223
EN698,-75.0978,37.5495
EN698,-75.0793,37.5777
EN698,-75.0602,37.6054
EN698,-75.0415,37.6334
EN698,-75.0224,37.6624
EN698,-75.0032,37.6915
EN698,-74.983,37.7201
EN698,-74.962,37.7485
EN698,-74.9415,37.777
EN698,-74.9216,37.8051
EN698,-74.9013,37.8331
EN698,-74.881,37.8609
EN698,-74.8607,37.8892
EN698,-74.8402,37.9178
EN698,-74.8186,37.9462
EN698,-74.797,37.9742
EN698,-74.7763,38.0021
EN698,-74.7563,38.0313
EN698,-74.7362,38.0602
EN698,-74.716,38.0883
EN698,-74.6961,38.1162
EN698,-74.6768,38.1435
EN698,-74.6583,38.1711
EN698,-74.6398,38.1993
EN698,-74.6216,38.2272
EN698,-74.6037,38.255
EN698,-74.5855,38.2828
EN698,-74.5676,38.3112
EN698,-74.5484,38.3403
EN698,-74.528,38.3685
EN698,-74.5073,38.3957
EN698,-74.487,38.4228
EN698,-74.4678,38.4491
EN698,-74.4492,38.4756
EN698,-74.4301,38.5031
EN698,-74.4109,38.5307
EN698,-74.3921,38.5587
EN698,-74.3728,38.5867
EN698,-74.3538,38.6145
EN698,-74.3347,38.6419
EN698,-74.3168,38.6696
EN698,-74.2996,38.6974
EN698,-74.2829,38.7245
EN698,-74.2661,38.7514
EN698,-74.248,38.7777
EN698,-74.2299,38.8042
EN698,-74.2119,38.8306
EN698,-74.1938,38.857
EN698,-74.1758,38.8837
EN698,-74.1584,38.9107
EN698,-74.1408,38.9379
EN698,-74.1229,38.9645
EN698,-74.1051,38.9911
EN698,-74.087,39.0175
EN698,-74.0713,39.0447
EN698,-74.0572,39.0718
EN698,-74.0417,39.0994
EN698,-74.025,39.1269
EN698,-74.0055,39.1533
EN698,-73.9858,39.1798
EN698,-73.9555,39.2007
EN698,-73.925,39.2218
EN698,-73.896,39.244
EN698,-73.8666,39.2662
EN698,-73.8375,39.2884
EN698,-73.8084,39.3109
EN698,-73.7793,39.3334
EN698,-73.7504,39.3556
EN698,-73.7211,39.3782
EN698,-73.692,39.401
EN698,-73.6631,39.424
EN698,-73.6343,39.4469
EN698,-73.6045,39.4691
EN698,-73.5747,39.4909
EN698,-73.5446,39.5131
EN698,-73.5148,39.5357
EN698,-73.4851,39.558
EN698,-73.4549,39.5801
EN698,-73.4243,39.6017
EN698,-73.3936,39.6237
EN698,-73.3625,39.6458
EN698,-73.3309,39.668
EN698,-73.299,39.6904
EN698,-73.267,39.7131
EN698,-73.2354,39.7359
EN698,-73.2044,39.7595
EN698,-73.174,39.7836
EN698,-73.143,39.8074
EN698,-73.111,39.8304
EN698,-73.078,39.8537
EN698,-73.0445,39.8767
EN698,-73.0106,39.8997
EN698,-72.9769,39.9242
EN698,-72.9442,39.9483
EN698,-72.9114,39.9727
EN698,-72.8784,39.9972
EN698,-72.8454,40.0219
EN698,-72.8124,40.0468
EN698,-72.7792,40.0719
EN698,-72.7462,40.0968
EN698,-72.7122,40.1214
EN698,-72.6782,40.1458
EN698,-72.6445,40.1702
EN698,-72.6108,40.1946
EN698,-72.5778,40.2192
EN698,-72.5441,40.2436
EN698,-72.5105,40.2678
EN698,-72.4763,40.2921
EN698,-72.4421,40.3161
EN698,-72.4083,40.34
EN698,-72.3744,40.3644
EN698,-72.341,40.3886
EN698,-72.3079,40.4128
EN698,-72.2747,40.4369
EN698,-72.2417,40.461
EN698,-72.2086,40.485
EN698,-72.1755,40.509
EN698,-72.1425,40.5335
EN698,-72.1096,40.5583
EN698,-72.0765,40.5831
EN698,-72.0434,40.6079
EN698,-72.0102,40.6327
EN698,-71.9772,40.6576
EN698,-71.9444,40.6825
EN698,-71.9106,40.7065
EN698,-71.8769,40.7298
EN698,-71.8418,40.7519
EN698,-71.8064,40.774
EN698,-71.7707,40.7961
EN698,-71.7351,40.8194
EN698,-71.7084,40.8405
EN698,-71.6823,40.8609
EN698,-71.6561,40.881
EN698,-71.6298,40.9012
EN698,-71.604,40.9219
EN698,-71.5774,40.9417
EN698,-71.5507,40.9616
EN698,-71.524,40.9818
EN698,-71.4974,41.0018
EN698,-71.4707,41.022
EN698,-71.4454,41.0404
EN698,-71.42,41.0593
EN698,-71.3933,41.0777
EN698,-71.3667,41.0963
EN698,-71.3518,41.1194
EN698,-71.3522,41.1448
EN698,-71.3533,41.1689
EN698,-71.3547,41.1931
EN698,-71.3552,41.2173
EN698,-71.3543,41.2414
EN698,-71.3539,41.2653
EN698,-71.354,41.2894
EN698,-71.3541,41.3158
EN698,-71.3544,41.342
EN698,-71.3551,41.368
EN698,-71.3563,41.3876
EN698,-71.3699,41.402
EN698,-71.3993,41.4158
EN698,-71.4121,41.4369
EN698,-71.4086,41.4782
EN698,-71.4011,41.5168
EN698,-71.3926,41.5604
EN698,-71.4021,41.584
EN698A,-71.4037,41.5848
EN698A,-71.3906,41.5753
EN698A,-71.3925,41.566
EN698A,-71.3966,41.5356
EN699,-71.4072,41.4802
EN699,-71.4108,41.4512
EN699,-71.3847,41.4246
EN699,-71.3276,41.42
EN699,-71.2703,41.4199
EN699,-71.2134,41.4202
EN699,-71.1567,41.4204
EN699,-71.1009,41.4198
EN699,-71.0454,41.4235
EN699,-71.0066,41.4473
EN699,-70.9606,41.467
EN699,-70.9107,41.4828
EN699,-70.8585,41.4973
EN699,-70.8108,41.52
EN699,-70.7665,41.5475
EN699,-70.7236,41.5763
EN699,-70.7034,41.6163
EN699,-70.6873,41.6579
EN699,-70.6721,41.6886
EN699,-70.6507,41.7115
EN699,-70.6251,41.7363
EN699,-70.5842,41.7502
EN699,-70.5842,41.7502
EN699,-70.5489,41.7758
EN699,-70.4962,41.776
EN699,-70.4513,41.7925
EN699,-70.4339,41.8225
EN699,-70.4291,41.8595
EN699,-70.4241,41.8947
EN699,-70.4191,41.9292
EN699,-70.4139,41.9637
EN699,-70.4122,41.9707
EN699,-70.4013,41.9592
EN699,-70.4,41.9561
EN699,-70.3968,41.9926
EN699,-70.3938,42.031
EN699,-70.3912,42.0698
EN699,-70.3898,42.1089
EN699,-70.3888,42.1483
EN699,-70.3861,42.1879
EN699,-70.3824,42.2272
EN699,-70.3788,42.2666
EN699,-70.3759,42.3064
EN699,-70.3735,42.3461
EN699,-70.3578,42.3797
EN699,-70.3396,42.4169
EN699,-70.3194,42.4538
EN699,-70.3015,42.4906
EN699,-70.2845,42.528
EN699,-70.2674,42.5657
EN699,-70.2482,42.6032
EN699,-70.2288,42.6404
EN699,-70.2091,42.6768
EN699,-70.1892,42.7129
EN699,-70.1689,42.7482
EN699,-70.1499,42.784
EN699,-70.1305,42.819
EN699,-70.1138,42.8553
EN699,-70.0955,42.892
EN699,-70.0764,42.9285
EN699,-70.0581,42.9657
EN699,-70.0408,43.0035
EN699,-70.0236,43.0411
EN699,-70.0069,43.0777
EN699,-69.9885,43.1134
EN699,-69.9706,43.1486
EN699,-69.953,43.1837
EN699,-69.9357,43.2184
EN699,-69.9195,43.2532
EN699,-69.9033,43.2893
EN699,-69.8868,43.3256
EN699,-69.8691,43.3624
EN699,-69.8504,43.3989
EN699,-69.8318,43.4355
EN699,-69.8135,43.4719
EN699,-69.7967,43.5074
EN699,-69.7858,43.5336
EN699,-69.7731,43.5634
EN699,-69.7667,43.568
EN699,-69.7517,43.5671
EN699,-69.7006,43.5697
EN699,-69.6475,43.573
EN699,-69.5947,43.5764
EN699,-69.5416,43.5797
EN699,-69.4885,43.5836
EN699,-69.4345,43.5893
EN699,-69.3797,43.5944
EN699,-69.325,43.5987
EN699,-69.2693,43.5972
EN699,-69.2145,43.6009
EN699,-69.1603,43.6053
EN699,-69.1067,43.6091
EN699,-69.0538,43.6149
EN699,-69.0005,43.618
EN699,-68.9482,43.6197
EN699,-68.9189,43.62
EN699,-68.8642,43.6245
EN699,-68.8096,43.6274
EN699,-68.7558,43.6284
EN699,-68.7032,43.6325
EN699,-68.6814,43.6348
EN699,-68.6555,43.6367
EN699,-68.6292,43.6382
EN699,-68.6055,43.6394
EN699,-68.5606,43.6432
EN699,-68.5378,43.6393
EN699,-68.5366,43.6337
EN699,-68.5356,43.628
EN699,-68.5248,43.6449
EN699,-68.4815,43.6364
EN699,-68.449,43.6403
EN699,-68.3995,43.6449
EN699,-68.3414,43.6491
EN699,-68.2846,43.6523
EN699,-68.2279,43.6558
EN699,-68.1716,43.6601
EN699,-68.1152,43.6677
EN699,-68.0587,43.6757
EN699,-68.0024,43.6835
EN699,-67.9463,43.6881
EN699,-67.8912,43.6917
EN699,-67.837,43.696
EN699,-67.7837,43.7008
EN699,-67.7313,43.7055
EN699,-67.6791,43.7107
EN699,-67.6267,43.7143
EN699,-67.6451,43.7069
EN699,-67.657,43.7033
EN699,-67.6637,43.7018
EN699,-67.6705,43.7006
EN699,-67.6778,43.6995
EN699,-67.6847,43.6987
EN699,-67.692,43.6981
EN699,-67.7018,43.6966
EN699,-67.7117,43.695
EN699,-67.7353,43.6956
EN699,-67.7434,43.6967
EN699,-67.752,43.6977
EN699,-67.7614,43.6984
EN699,-67.7668,43.7022
EN699,-67.7658,43.7109
EN699,-67.7576,43.7183
EN699,-67.7543,43.7242
EN699,-67.7572,43.7302
EN699,-67.7428,43.7377
EN699,-67.7381,43.7422
EN699,-67.7123,43.7519
EN699,-67.6974,43.7554
EN699,-67.6568,43.7612
EN699,-67.6126,43.7663
EN699,-67.5695,43.7712
EN699,-67.5255,43.7759
EN699,-67.4817,43.7806
EN699,-67.4377,43.7851
EN699,-67.3932,43.7894
EN699,-67.3797,43.7949
EN699,-67.3454,43.7921
EN699,-67.2911,43.7845
EN699,-67.2366,43.7771
EN699,-67.1817,43.7698
EN699,-67.1267,43.7628
EN699,-67.0714,43.757
EN699,-67.0162,43.7524
EN699,-66.9595,43.7467
EN699,-66.9021,43.7388
EN699,-66.8159,43.7359
EN699,-66.7557,43.7393
EN699,-66.696,43.7433
EN699,-66.6362,43.745
EN699,-66.576,43.7454
EN699,-66.5146,43.752
EN699,-66.4544,43.7571
EN699,-66.4477,43.7578
EN699,-66.4532,43.7663
EN699,-66.4561,43.7716
EN699,-66.4597,43.7778
EN699,-66.4629,43.7854
EN699,-66.4667,43.7923
EN699,-66.4695,43.8008
EN699,-66.4617,43.8058
EN699,-66.5017,43.8061
EN699,-66.5621,43.8051
EN699,-66.6169,43.797
EN699,-66.6726,43.7892
EN699,-66.7293,43.7818
EN699,-66.7848,43.7737
EN699,-66.839,43.7649
EN699,-66.8933,43.7547
EN699,-66.9457,43.7438
EN699,-67.0009,43.7393
EN699,-67.0571,43.7345
EN699,-67.1147,43.7293
EN699,-67.1732,43.7237
EN699,-67.233,43.7171
EN699,-67.2766,43.7122
EN699,-67.2803,43.7118
EN699,-67.2805,43.7008
EN699,-67.3084,43.6938
EN699,-67.3713,43.692
EN699,-67.4353,43.6897
EN699,-67.5,43.6876
EN699,-67.5642,43.6855
EN699,-67.6285,43.6845
EN699,-67.6921,43.6826
EN699,-67.7554,43.6802
EN699,-67.8159,43.6705
EN699,-67.8732,43.6522
EN699,-67.9346,43.6557
EN699,-67.9948,43.6609
EN699,-68.0552,43.6675
EN699,-68.1046,43.6703
EN699,-68.1282,43.6765
EN699,-68.1664,43.6953
EN699,-68.213,43.7167
EN699,-68.2603,43.7382
EN699,-68.309,43.7566
EN699,-68.357,43.7751
EN699,-68.4058,43.7946
EN699,-68.4549,43.8143
EN699,-68.5042,43.8345
EN699,-68.5528,43.8555
EN699,-68.6016,43.8777
EN699,-68.6516,43.8996
EN699,-68.7015,43.9211
EN699,-68.7578,43.9272
EN699,-68.8164,43.9277
EN699,-68.8742,43.9306
EN699,-68.9212,43.9506
EN699,-68.9592,43.9844
EN699,-69.001,43.9998
EN699,-69.0012,44.0024
EN699,-68.9889,44.0105
EN699,-68.9795,43.9981
EN699,-68.9976,44.0185
EN699,-69.0071,44.0549
EN699,-69.0073,44.0945
EN699,-69.0067,44.1342
EN699,-69.0062,44.1756
EN699,-69.002,44.2168
EN699,-68.9821,44.2555
EN699,-68.9605,44.2934
EN699,-68.9411,44.331
EN699,-68.9323,44.3715
EN699,-68.9333,44.3933
EN699,-68.9329,44.382
EN699,-68.9349,44.3807
EN699,-68.8948,44.4033
EN699,-68.843,44.4159
EN699,-68.8385,44.4106
EN699,-68.8379,44.4045
EN699,-68.8413,44.3707
EN699,-68.8524,44.3295
EN699,-68.8703,44.2888
EN699,-68.8837,44.2569
EN699,-68.9043,44.2174
EN699,-68.9248,44.1764
EN699,-68.9531,44.1387
EN699,-68.9915,44.1042
EN699,-68.997,44.0926
EN699,-68.9996,44.0802
EN699,-69.005,44.043
EN699,-69.0098,43.9955
EN699,-69.039,43.9587
EN699,-69.0971,43.9401
EN699,-69.1577,43.929
EN699,-69.206,43.9028
EN699,-69.244,43.8675
EN699,-69.2194,43.827
EN699,-69.1756,43.7978
EN699,-69.1284,43.7713
EN699,-69.0837,43.7489
EN699,-69.0761,43.7424
EN699,-69.1197,43.7199
EN699,-69.1647,43.6959
EN699,-69.2101,43.6714
EN699,-69.2556,43.6471
EN699,-69.3002,43.6228
EN699,-69.3435,43.5984
EN699,-69.3518,43.5921
EN699,-69.3587,43.591
EN699,-69.3701,43.5797
EN699,-69.389,43.5423
EN699,-69.4066,43.5046
EN699,-69.4222,43.474
EN699,-69.4413,43.4457
EN699,-69.438,43.4364
EN699,-69.4373,43.4317
EN699,-69.4377,43.4281
EN699,-69.4387,43.4245
EN699,-69.4472,43.4195
EN699,-69.4572,43.418
EN699,-69.475,43.3776
EN699,-69.4973,43.3374
EN699,-69.5196,43.2984
EN699,-69.5416,43.2605
EN699,-69.5637,43.2218
EN699,-69.5867,43.1824
EN699,-69.6097,43.1425
EN699,-69.6333,43.1027
EN699,-69.6579,43.0642
EN699,-69.6824,43.0255
EN699,-69.7069,42.9871
EN699,-69.731,42.9478
EN699,-69.7563,42.9088
EN699,-69.7813,42.8701
EN699,-69.799,42.8289
EN699,-69.8086,42.8041
EN699,-69.8196,42.8067
EN699,-69.8335,42.8115
EN699,-69.8485,42.7944
EN699,-69.8642,42.7609
EN699,-69.8767,42.7352
EN699,-69.89,42.7091
EN699,-69.9041,42.6843
EN699,-69.9185,42.6598
EN699,-69.934,42.6351
EN699,-69.9496,42.6102
EN699,-69.9645,42.5849
EN699,-69.9786,42.5594
EN699,-69.991,42.5315
EN699,-70.0027,42.5029
EN699,-70.0143,42.4745
EN699,-70.0254,42.4461
EN699,-70.0384,42.4182
EN699,-70.0541,42.3891
EN699,-70.0706,42.3601
EN699,-70.0854,42.3308
EN699,-70.1005,42.3018
EN699,-70.1159,42.2745
EN699,-70.1307,42.2464
EN699,-70.1488,42.2195
EN699,-70.1735,42.1971
EN699,-70.2023,42.1741
EN699,-70.2225,42.1464
EN699,-70.249,42.1237
EN699,-70.2741,42.0996
EN699,-70.2898,42.0768
EN699,-70.3023,42.0707
EN699,-70.3119,42.0762
EN699,-70.3245,42.0867
EN699,-70.3388,42.0968
EN699,-70.2868,42.1247
EN699,-70.2463,42.1398
EN699,-70.1959,42.1553
EN699,-70.1439,42.1623
EN699,-70.0959,42.1463
EN699,-70.049,42.1273
EN699,-70.0021,42.1094
EN699,-69.9538,42.0943
EN699,-69.9073,42.0787
EN699,-69.8768,42.052
EN699,-69.8527,42.0187
EN699,-69.8294,41.9855
EN699,-69.8054,41.9523
EN699,-69.783,41.9203
EN699,-69.761,41.8861
EN699,-69.7382,41.8517
EN699,-69.7168,41.8172
EN699,-69.6972,41.782
EN699,-69.675,41.7486
EN699,-69.6514,41.7158
EN699,-69.6278,41.6838
EN699,-69.6059,41.6519
EN699,-69.5831,41.6194
EN699,-69.5605,41.5866
EN699,-69.5605,41.5866
EN699,-69.5605,41.5866
EN699,-69.5605,41.5866
EN699,-69.5382,41.5541
EN699,-69.5173,41.5216
EN699,-69.4946,41.4897
EN699,-69.4723,41.4574
EN699,-69.4496,41.4238
EN699,-69.4235,41.3915
EN699,-69.3998,41.3575
EN699,-69.3794,41.3229
EN699,-69.356,41.2885
EN699,-69.3335,41.254
EN699,-69.3091,41.2197
EN699,-69.2863,41.1845
EN699,-69.262,41.1491
